CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Garth Ehrhardt,Director,2018-01-16,2024-03-26,12,"Garth	 Ehrhardt, Garth D Ehrhardt, Garth Ehrhardt"
Garth Erdhart,Senior Advisor,2023-05-11,2023-05-11,1,Garth Erdhart
Garth Riley,Director,2012-03-19,2012-03-19,1,Garth Riley
Garth Williams,Acting Executive Director,2020-07-06,2024-03-19,3,Garth Williams
Garv Liddy,Assistant Deputy Minister,2014-07-16,2014-07-16,1,Garv Liddy
Gary Anand,Member of Parliament,2022-08-15,2022-08-15,1,Gary  Anand
Gary Anandagaraee,Member of Parliament,2016-03-09,2016-03-09,1,Gary Anandagaraee
Gary Anandasangaree,Member of Parliament,2015-12-07,2025-05-30,229,"Gary ANANDASANGAREE, Gary Anadasangaree, Gary Anandasaangaree, Gary Anandasanagree, Gary Anandasandaree, Gary Anandasangaree, Gary Anandassangaree, Gary Anandsangaree, Gary Anandusangaree, Gary Ananndasangaree, Gary anandasangaree, Hon. Gary Anandasangaree, Mr. Gary Anandasangaree, M.P., The Honourable Gary Anandasangaree, gary Anandasangaree"
Gary Anansandagaree,Member of Parliament,2016-06-10,2016-06-10,1,Gary Anansandagaree
Gary Baikie,Western Newfoundland and Labrador Field Unit,2021-02-23,2021-02-23,1,Gary Baikie
Gary Catlin,Acting Assistant Chief Statistician,2010-04-28,2010-04-28,1,GARY CATLIN
Gary Cooper,Procurement Manager,2021-03-17,2021-03-17,1,Gary Cooper
Gary Devis,"Director, Business Solutions, Data and Analytics",2019-01-25,2019-01-29,2,Gary Devis
Gary Doer,Ambassador to the United States,2010-01-11,2016-01-07,125,Gary Doer
Gary Edwards,Policy Advisor,2016-11-03,2016-11-09,2,Gary Edwards
Gary Fudge,"Executive Director, Program and Project Services",2013-10-24,2013-10-24,1,Gary Fudge
Gary Goodacre,Director,2024-06-12,2024-06-12,1,Gary  Goodacre
Gary Graham,"Sector Specialist, Strategy and Stakeholder Engagement",2023-05-01,2023-05-01,1,Gary  Graham 
Gary Ivany,"Assistant Commissioner, Coast Guard Atlantic Region",2021-03-11,2021-03-11,1,Gary Ivany
Gary Jenne,Industrial Technology Advisor,2020-05-28,2020-05-28,1,Gary Jenne
Gary Lacey,Executive Director,2016-08-15,2018-01-11,6,Gary Lacey
Gary Lee,Deputy Director,2017-05-31,2018-05-14,7,Gary Lee
Gary Lunn,"Minister of State, Sport",2008-07-07,2011-03-08,65,"GARY LUNN, Gary Lunn, Hon. Gary Lunn, Minister Gary Lunn"
Gary Luton,"Consul General, Mumbai",2008-11-01,2008-11-01,1,Gary Luton
Gary Mcdonald,Director General,2010-05-12,2010-05-12,1,Gary McDonald
Gary Mcgee,Director,2009-03-09,2009-03-09,1,Gary McGee
Gary Mclean,Member of Parliament,2024-05-30,2024-05-30,1,Gary McLean
Gary Pringle,Head,2013-01-14,2013-01-14,1,Gary Pringle
Gary Robertson,Assistant Deputy Minister,2013-09-30,2024-05-29,56,"Gary  Robertson, Gary Roberston, Gary Robertson"
Gary Schellenberger,Member of Parliament,2009-05-12,2015-04-23,88,"GARY SCHELLENBERGER, Garry Schellenberger, Gary Schelenberger, Gary Schellenberger, Gary Schellenberger,, Gary Schellenberger, M.P., Gary Schellenburger, Gary Scheullenberger, Gary Shellenberger, Mr. Gary Schellenberger, MP, gary schellenberger"
Gary Sidock,Director General,2010-08-04,2012-08-01,4,Gary Sidock
Gary Sipeng Xie,Ministerial Advisor,2024-03-25,2024-05-14,2,Gary Sipeng Xie
Gary Slater,Researcher in Residence,2021-02-11,2024-04-18,3,"Gary  Slater, Gary Slater"
Gary Theis,Policy Advisor,2012-04-24,2012-04-24,1,Gary Theis
Gary Toft,Chief of Staff,2009-02-12,2015-07-07,72,Gary Toft
Gary Vidal,Member of Parliament,2019-12-10,2024-11-20,257,"Gary  Vidal, Gary  Vidal , Gary Vidal, Gary Vidal, M.P., Gary Vidal, M.P. , Mr. Gary  Vidal, M.P., Mr. Gary Vidal, Mr. Gary Vidal, M.P."
Gary Walbourne,Ombudsman,2017-12-11,2017-12-11,1,Gary Walbourne
Gary Walker,Assistant Superintendent,2013-05-01,2016-05-30,12,Gary Walker
Gary Xie,Policy Advisor and BC Advisor,2022-09-15,2025-03-13,201,"Gary  Xie, Gary  Xie , Gary Xie"
Gary Xie Xie,Senior Policy Advisor,2025-03-18,2025-03-18,1,Gary Xie Xie
Gates Perry,Policy Advisor,2019-05-27,2019-05-27,1,Gates Perry
Gaukhar Kydyrkhanova,Trade Commissioner,2020-11-30,2020-11-30,1,Gaukhar Kydyrkhanova
Gauri Sreenivasan,"Director, Parliamentary Affairs",2012-01-20,2014-07-09,28,"Gauri Screenivasan, Gauri Sreenivansan, Gauri Sreenivasan, Gauri Sreenivassan, gauri sreenivasan"
Gauthier Denis,Assistant Deputy Minister,2012-01-31,2012-01-31,1,Gauthier Denis
Gauthier Gilles,"Minister, Economic",2015-08-25,2015-08-25,1,Gauthier Gilles
Gauvreau Michael,Director of Operations,2024-08-13,2024-08-13,1,Gauvreau Michael
Gaveen Cadotte,Assistant Deputy Minister,2021-06-02,2024-06-04,7,"Gaveen  Cadotte, Gaveen  Cadotte , Gaveen Cadotte, Gaveen Codotte"
Gavin Buchan,Director General,2014-04-04,2023-09-08,9,"Gavin Bachan, Gavin Buchan"
Gavin Brown,Director,2009-12-14,2020-01-23,8,Gavin Brown
Gavin Charles,Parliamentary Assistant,2013-09-17,2014-10-27,6,Gavin Charles
Gavin Cook,Economist,2023-05-09,2023-05-09,1,Gavin Cook
Gavin Lemieux,Director of Policy,2017-07-18,2017-09-13,2,Gavin Lemieux
Gavin Liddy,Associate Deputy Minister,2012-01-31,2016-08-24,28,"GAVIN LIDDY, Gavin Liddy"
Gavin Menzies,Assistant,2011-02-24,2011-03-01,2,Gavin Menzies
Gavin Nardocchio-jones,"Manager, Foreign Policy and Diplomacy Service",2024-04-10,2024-08-27,2,Gavin Nardocchio-Jones
Gavin Wiens,Advisor to the Senior Assistant Deputy Minister,2024-04-12,2024-04-12,1,Gavin Wiens
Gaziz Shotanov,Trade Commissioner,2023-01-30,2023-01-30,1,Gaziz Shotanov
Gemma Boag,Director,2022-06-21,2022-06-21,1,Gemma Boag
Gemma Legresley,Senior Analyst,2016-04-12,2017-05-08,5,Gemma LeGresley
Gen Walter Natynczyk,President,2014-04-17,2014-06-13,3,Gen Walter Natynczyk
Gena Richard,Acting Team Lead,2024-07-09,2024-07-09,1,Gena Richard 
Gene Cabral,Executive Vice President,2018-05-25,2018-05-25,1,Gene Cabral
General Contact Point At General Email Address,Ontario Anti-Racism Office,2022-03-16,2022-03-16,1,General Contact Point  at General Email Address
General Contact Point Gatineau,Anti-Racism Engagement,2022-03-16,2022-03-16,1,General Contact Point Gatineau
General Thomas Lawson,Chief of Defence,2013-11-21,2013-11-21,1,General Thomas Lawson
General Wayne Eyre,"Chief of Staff, Defence",2024-02-28,2024-02-28,1,General Wayne Eyre
Genereux Bernard,Member of Parliament,2010-10-06,2010-10-06,1,Généreux Bernard
Genevieve Asselin,"Deputy Director, South Sudan",2024-10-10,2024-10-10,1,Genevieve  Asselin
Genevieve Bastien,"Assistant Director, Highway, Border and Motor Carrier Policy",2025-04-17,2025-04-17,1,Genevieve Bastien
Genevieve Bechard,Director General,2018-04-12,2022-10-13,2,"Genevieve Béchard, Geneviève Béchard"
Genevieve Benard,"Program Specialist, Transportation of Animals",2016-10-31,2016-11-07,3,"Genevieve Benard, Geneviève Bénard"
Genevieve Binet,"Assistant Deputy Minister, Public Affairs",2023-11-17,2023-11-17,2,Genevieve Binet
Genevieve Boisvert,"Director, Constituency Office",2016-10-31,2018-11-05,17,"Genevieve Boisvert, Geneviève Boisvert"
Genevieve Boudrias,Director,2024-01-08,2024-04-17,2,Genevieve Boudrias
Genevieve Bourget,Deputy Director,2018-04-18,2024-10-24,13,"Genevieve  Bourget, Genevieve Bourget, Geneviève Bourget"
Genevieve Bouthillier,Executive Vice President,2025-02-28,2025-02-28,1,Geneviève Bouthillier
Genevieve Breton,Director of Communications,2010-06-10,2013-02-19,8,"Genevieve Breton, Geneviève Breton, Genvieve Breton"
Genevieve Brown,Assistant Director,2019-06-17,2021-11-25,3,Genevieve Brown
Genevieve Car,Director,2017-04-05,2017-04-05,1,Genevieve Car
Genevieve Chagnon-lampron,Senior Trade Policy Officer,2013-03-27,2021-11-12,9,Genevieve Chagnon-Lampron
Genevieve Chagnoon-lampron,Senior Policy Officer,2017-06-21,2017-06-21,1,Genevieve Chagnoon-Lampron
Genevieve Champagne,Planning Advisor,2022-08-02,2022-08-02,1,Genevieve Champagne
Genevieve Charrois,Director,2022-06-13,2024-05-01,2,"Genevieve  Charrois, Genevieve Charrois "
Genevieve Clermont,Director,2022-06-15,2023-06-22,5,"Genevieve Clermont, Geneviève Clermont"
Genevieve Cousineau,Policy Advisor,2021-09-24,2021-09-24,1,Geneviève Cousineau
Genevieve De Riviere,Ambassador to Peru,2008-10-22,2008-10-22,1,Genevieve de Riviere
Genevieve De Rocq,Student,2022-07-06,2022-07-06,1,Genevieve De La Rocq
Genevieve Deblois,Policy Advisor,2021-05-12,2021-05-28,2,"Genevieve DeBlois, Geneviève DeBlois"
Genevieve Desjardins,Vice President,2014-04-10,2017-03-23,2,Genevieve Desjardins
Genevieve Fournier,Senior Program Officer,2023-01-17,2024-04-17,2,"Genevieve Fournier, Geneviève  Fournier"
Genevieve Gougeon,Deputy Director,2019-09-26,2023-10-11,9,"Genevieve Gougeon, Genevieve Gourgeon, Genvieve Gougeon"
Genevieve Guilbault,Member of Parliament,2021-05-21,2021-05-21,1,Geneviève Guilbault
Genevieve Hinse,Chief of Staff,2015-11-18,2024-09-18,160,"Genevieve  Hinse , Genevieve Hinse, Geneviève  Hinse , Geneviève Hinse, Genvieve Hynse, Géneviève Hinse"
Genevieve Kroes,Manager,2022-09-07,2024-02-15,3,Genevieve Kroes
Genevieve Leguerrier,Director,2018-02-28,2018-02-28,1,Genevieve Leguerrier
Genevieve Lemaire,Communications Assistant,2021-04-08,2021-04-08,1,Geneviève Lemaire
Genevieve Lemieux Rettinger,"Executive Assistant to the Associate Deputy Minister, Natural Resources Canada",2021-03-17,2021-03-17,1,Geneviève Lemieux Rettinger
Genevieve Levesque,"Senior Advisor, Parliamentary and Legal Affairs",2019-02-05,2024-10-01,10,"Genevieve  Levesque, Genevieve Levesque, Geneviève  Lévesque, Geneviève Lévesque"
Genevieve Marcoux,Project Engineer,2024-10-30,2024-10-30,1,Genevieve Marcoux
Genevieve Moineau,Chief Medical Workforce Advisor,2023-09-19,2025-01-29,14,"Dr. Geneviève Moineau, Genevieve Moineau, Genevive Moineau, Geneviève  Moineau, genevieve moineau"
Genevieve Nadeau,Senior Policy Analyst,2022-07-08,2022-07-08,2,Geneviève Nadeau
Genevieve Rodrigue,Poultry Sector Specialist,2016-03-08,2021-08-11,4,"Genevieve Rodrigue, Geneviève Rodrigue"
Genevieve Roy,Project Delivery and Business Development,2023-09-19,2024-02-20,2,Genevieve Roy
Genevieve Sancoucy,"Chief, Regulatory Development",2016-02-16,2016-02-16,1,Genevieve Sancoucy
Genevieve Sansoucy,"Chief, Permits and Approvals Division",2017-04-05,2019-08-22,6,"Genevieve Sansoucy, Geneviève Sansoucy"
Genevieve Sicard,Director,2022-06-03,2022-06-09,5,Genevieve Sicard
Genevieve Tanguay,Vice President,2016-04-29,2025-04-29,115,"Genevieve  Tanguay, Genevieve Tanguay, Geneviève Tanguay, Gevevieve Tanguay"
Genevieve Tardy,Policy Advisor,2016-11-18,2016-11-18,1,Geneviève Tardy
Genevieve Tremblay,Director General,2019-01-30,2025-03-18,2,"Genevieve Tremblay, Geneviève Tremblay"
Genevieve Tuts,"Ambassador and Head of Delegation, European Union",2024-11-05,2024-11-05,1,Geneviève Tuts
Geng Tan,Member of Parliament,2016-02-02,2019-02-26,52,"Geng Tan, Geng Tang"
Genievieve Sicard,Private Secretary,2011-06-28,2011-06-28,1,Genievieve Sicard
Geoff Adams,Deputy Director,2015-03-05,2019-02-04,5,Geoff Adams
Geoff Barrett,Director,2018-09-10,2022-01-19,6,Geoff Barrett
Geoff Black,Deputy Director,2014-06-27,2015-06-29,3,Geoff Black
Geoff Burgess,"Senior Policy Advisor, Transport Canada",2016-11-03,2024-09-13,3,Geoff Burgess
Geoff Crampton,Assistant Director,2020-04-23,2020-04-23,1,Geoff Crampton
Geoff Gartshore,"Deputy Consul General, Canada in New York",2024-06-18,2024-09-23,2,"Geoff  Gartshore, Geoff Gartshore"
Geoff Gunn,Senior Analyst,2024-03-14,2024-03-14,1,Geoff Gunn
Geoff Hall,Director of Operations,2016-07-29,2021-03-03,5,Geoff Hall
Geoff Hare,Chair and CEO,2012-05-16,2014-12-02,2,Geoff Hare
Geoff Kennedy,Senior Policy Analyst,2022-10-27,2022-10-27,1,Geoff Kennedy
Geoff Leblovic,"Special Assistant to the Minister, International Trade",2011-03-11,2011-03-11,1,Geoff Leblovic
Geoff Macmillan,Manager,2021-08-17,2021-08-17,1,Geoff MacMillan
Geoff Malyk,Policy Advisor,2014-08-19,2015-07-16,58,"Geoff Malyk, Goeff Malyk"
Geoff Mercer,Regional Director General,2015-10-29,2022-08-18,6,Geoff Mercer
Geoff Munor,Principal Scientist and Assistant Deputy Minister,2011-04-28,2011-04-28,1,Geoff Munor
Geoff Munro,Chief Scientist | Assistant Deputy Minister,2009-01-08,2013-11-08,72,"Geoff Munro, Geoff Munroe"
Geoff Murphy,Deputy Director,2019-02-15,2019-10-30,5,Geoff Murphy
Geoff Regan,Member of Parliament,2009-01-28,2021-07-14,453,"Geoff Reagan, Geoff Regan, Geoff Regan MP, Geoff Regin, Hon Geoff Regan, Hon. Geoff Regan, Hon. Geoff Regan, P.C., Honourable Geoff Regan, Honourable Geoff Regan, P.C., The Hon. Geoff Regan, The Hon. Geoff Regan, P.C., M.P., The Honourable Geoff Regan, M.P., The Honourable Geoff Regan, P.C., The Honourable Geoff Regan, P.C., M.P., geoff regan"
Geoff Salomans,Senior Business Officer,2021-05-13,2021-06-10,5,Geoff Salomans
Geoff Salomons,Senior Program Officer,2024-03-18,2024-03-18,1,Geoff Salomons
Geoff Tasker,Policy Analyst,2020-06-24,2020-06-24,1,Geoff Tasker
Geoff Trueman,Assistant Commissioner,2010-10-07,2023-06-12,44,Geoff Trueman
Geoffery Regan,Member of Parliament,2013-10-24,2020-06-25,2,"Geoffery Regan, Hon. Geoffrey Regan"
Geoffoire Montpetit,Chief of Staff,2016-06-06,2016-06-28,2,Geoffoire Montpetit
Geoffrey Burgees,"Manager, MHDV Electrification",2023-11-22,2023-11-22,1,geoffrey Burgees
Geoffrey Burgess,Manager | Senior Policy Advisor,2016-02-02,2025-05-28,14,"Geoffrey  Burgess, Geoffrey Burgess"
Geoffrey Chambers,Advisor to the Leader,2015-01-13,2015-02-02,3,Geoffrey Chambers
Geoffrey Coke,Tax Policy Officer,2015-06-09,2015-06-09,1,Geoffrey Coke
Geoffrey Crampton,Chief Information Officer,2019-07-31,2022-08-11,5,Geoffrey Crampton
Geoffrey Gunn,Senior Analyst,2024-09-25,2024-09-25,1,Geoffrey Gunn
Geoffrey Hall,"Director, Administration",2011-09-21,2024-08-07,16,"Geoffrey Hall, Geoffrey Hall , geoffrey hall"
Geoffrey Hancock,Western Newfoundland and Labrador Field Unit,2021-02-23,2021-02-23,1,Geoffrey Hancock
Geoffrey Hare,Chairman and Chief Executive Officer,2009-06-11,2014-12-02,21,"Geoffrey C Hare, Geoffrey C. Hare, Geoffrey Hare"
Geoffrey Lablovic,Policy Advisor,2011-10-20,2012-04-18,2,"Geoffrey Lablovic, Geoffrey Leblevic"
Geoffrey Leblovic,Special Assistant,2010-03-29,2013-06-26,40,"Geoffrey Leblovic, Geoffrey Lebovich"
Geoffrey Malyk,Policy Advisor,2015-05-28,2015-05-28,1,Geoffrey Malyk
Geoffrey Mercer,"Associate Regional Director General, Atlantic and Quebec Region",2016-08-09,2016-08-09,2,Geoffrey Mercer
