CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Sherri Hornung,Senior Policy Advisor,2018-11-15,2019-04-24,6,Sherri Hornung
Sherri Moore-arbour,Director of Communications,2016-04-14,2016-09-15,3,Sherri Moore-Arbour
Sherri Van De Hoef,Manager,2024-11-29,2024-11-29,1,Sherri van de Hoef
Sherri Whitehead,Special Assistant,2011-10-18,2011-11-14,2,"Sherri Whitehead, Sherry Whitehead"
Sherry Ann Smith,Senior Special Assistant,2017-12-14,2021-05-21,3,"Sherry A. Smith, Sherry Ann Smith"
Sherry Anne Smith,Senior Advisor,2017-11-23,2023-12-18,65,"Sherry Anne Smith, Sherry-Anne Smith, Sherry-anne Smith"
Sherry Aske,Communications Officer,2020-09-28,2020-09-28,1,Sherry Aske
Sherry Daniels,Director,2021-01-27,2025-02-10,3,"Sherry  Daniels , Sherry Daniels"
Sherry Pelletier,Project Officer,2023-10-11,2023-10-11,1,Sherry Pelletier
Sherry Romanado,Member of Parliament,2016-01-29,2025-03-06,115,"Sherri Romanado, Sherry Romanada, Sherry Romanado, Sherry Romanado, M.P., Sherry Romanando, Sherry Romando, sherry romanado"
Sherry Smith,Director of Policy,2018-02-28,2025-03-09,71,"Sherry  Smith, Sherry Smith, sherry smith"
Sherry Smitih,Senior Advisor,2022-05-27,2022-05-27,1,Sherry  Smitih
Sheryaar Ahmad,"International Development Officer, Emergency Operations and Planning",2017-03-21,2017-03-21,1,Sheryaar Ahmad
Sheryl A. Crowhurst,Senior Development Officer,2009-06-14,2009-06-14,1,Sheryl A. Crowhurst
Sheryl Conrad,Sector Specialist,2024-02-12,2024-02-12,1,Sheryl Conrad
Sheryl Gallant,Member of Parliament,2014-02-25,2014-02-25,1,Sheryl Gallant
Sheryl Greenham,Constituency Assistant,2013-10-21,2013-10-30,2,Sheryl Greenham
Sheryl Harris,"Policy Advisor, Health Care Strategies Directorate",2017-02-23,2017-02-23,1,Sheryl Harris
Sheryl Khanna,Senior Communications Advisor,2021-02-05,2021-06-10,7,Sheryl Khanna
Sheryl King,Advisor to the Governor,2019-02-19,2019-02-19,1,Sheryl King
Sheryl Nadler,Senior Communications Advisor,2022-11-14,2022-11-14,1,Sheryl Nadler
Shezara Ali,Senior Trade Policy Officer,2018-07-06,2019-07-15,7,Shezara Ali
Shifa Hossain Sarker,Intern,2023-07-20,2023-07-20,1,Shifa Hossain Sarker 
Shifa Tauqir,Parliamentary Secretary Assistant,2021-04-08,2022-01-25,3,Shifa Tauqir
Shifa Tauquir,Constituency Assistant,2017-11-08,2017-11-14,2,Shifa Tauquir
Shifawn O'hara,Senior Advisor,2023-10-26,2023-10-26,2,Shifawn O'Hara
Shinichi Tsujio,Trade Commissioner,2020-03-17,2020-03-17,1,Shinichi Tsujio
Shira Bass,Assistant,2012-06-11,2012-06-11,1,Shira Bass
Shira Standfield,Visitor Experience Advisor,2022-05-16,2022-05-16,1,Shira Standfield
Shiraz Keushgerian,Parliamentary Secretary's Assistant and Regional Advisor for Quebec,2020-10-01,2023-04-17,10,"Shiraz  Keushgerian, Shiraz  Keushgerian , Shiraz Keushgerian"
Shiraz-mosses Keushgerian,Director of Policy,2023-04-26,2023-04-26,1,Shiraz-Mosses Keushgerian
Shirley Bond,"Minister, Transportation and Infrastructure",2010-01-26,2010-01-26,1,Shirley Bond
Shirley Carruthers,Assistant Deputy Minister and Chief Financial Officer,2023-08-15,2024-09-04,4,Shirley Carruthers
Shirley Choi,Senior Industry Development Officer,2022-12-19,2022-12-19,1,Shirley Choi
Shirley Dawe,"Director, Consultations",2020-09-03,2024-10-18,27,Shirley Dawe
Shirley Ivan,Chief Information Security and Technology Officer,2020-06-15,2023-04-13,9,"Shirley  Ivan , Shirley Ivan"
Shirley Jen,Senior Director,2012-05-18,2012-05-18,1,Shirley Jen
Shirley Liang,Senior Policy Analyst,2016-10-27,2022-06-16,12,Shirley Liang
Shirley Ong,First Secretary,2023-10-31,2023-11-03,2,Shirley Ong
Shirsti Radhakrishnan,Designated Public Office Holder,2024-02-06,2024-02-06,1,Shirsti Radhakrishnan
Shiv Bhasker,Senior Audit Manager,2014-03-24,2014-03-24,1,Shiv Bhasker
Shoaib Rasheed,"Special Assistant, Regional Affairs",2017-04-13,2018-09-12,34,Shoaib Rasheed
Shona Moreau,"Intern, Parliamentary Internship Programme",2020-02-06,2020-02-06,1,Shona Moreau
Shona Moss Lovshin,Industry Analyst,2023-02-22,2023-11-29,4,"Shona Moss Lovshin, Shona Moss Lovshin , Shona Mosslovshin"
Shondi Macdonald,"Policy and Program Leader, Canadian Food Inspection Agency",2021-02-17,2021-02-17,1,Shondi MacDonald
Shreya Shahane,Sector Analysis Officer,2016-12-19,2016-12-19,2,Shreya Shahane
Shristi Radhakrishna,Senior Special Assistant,2022-11-29,2023-03-21,2,"Shristi Radhakrishna, Shristi Radhkrishnan"
Shristi Radhakrishnan,Chief of Staff,2022-02-18,2024-08-28,260,"Shiristi Radhakrishnan, Shristi  Radhakrishnan, Shristi  Radhakrishnan , Shristi Radhakrishnan, shristi radhakrishnan"
Shubie Acting,"Director, Home and Community Care",2016-06-21,2016-06-21,1,Shubie Acting Director
Shubie Chetty,"Acting Director, Home and Community Care",2016-06-21,2016-06-21,2,Shubie Chetty
Shugart Ian,Deputy Minister,2010-08-18,2015-11-24,2,"Shugart Ian, shugart Ian"
Shukri Matan,Investment Analyst,2023-06-19,2023-06-19,1,Shukri Matan
Shuresse Jacobs,Assistant Trade Commissioner,2022-10-06,2022-10-06,1,Shuresse Jacobs
Shusmita Islam,Policy Analyst,2024-08-14,2024-08-14,1,Shusmita Islam
Shuv Majumdar,Senior Policy Advisor,2013-04-09,2023-11-05,8,"Shuv Majumdar, shuv majumdar"
Shuv Majumdor,Director of Policy,2014-02-24,2014-08-18,2,Shuv Majumdor
Shuvaloy Majumdar,Member of Parliament,2011-10-17,2025-03-21,227,"SHUVALOY MAJUMDAR, Shuvaloy  Majmudar , Shuvaloy Majumbdar, Shuvaloy Majumdar, Shuvaloy Majumdar "
Shuvaloy Majumbar,Director of Policy,2012-11-27,2015-04-21,4,Shuvaloy Majumbar
Shuvaloy Majumdar Shuvaloy Majumdar,Director of Policy,2014-11-13,2014-11-13,1,Shuvaloy Majumdar Shuvaloy Majumdar
Siavash Salamatian,Operations and Ontario Regional Advisor,2024-12-03,2025-02-21,3,Siavash Salamatian
Siddhartha Mookerjea,Senior Advisor,2018-12-12,2023-05-03,4,"Siddartha Mookerjea, Siddhartha Mookerjea, siddhartha Mookerjea"
Siddika Methani,"Assistant Deputy Minister, Science and Technology",2014-12-17,2014-12-17,1,Siddika methani
Siddika Mithani,President,2008-07-09,2022-12-13,239,"Dr Siddika Mithani, Dr. Siddika  Mithani , Dr. Siddika Mithani, Dr. Sidika Mithani, SIDDIKA MITHANI, Siddika  Mithani , Siddika Mithani, Siddika Mithani,"
Siddiq Mcdoom,"Chief, Policy Analysis",2017-10-20,2020-09-10,2,Siddiq McDoom
Sidhu Jati,Member of Parliament,2016-10-18,2017-11-07,2,Sidhu Jati
Sidhu Maninder,Parliamentary Secretary,2021-07-06,2021-07-06,1,Sidhu Maninder
Sidhu Sonia,Member of Parliament,2021-02-10,2021-02-10,1,Sidhu Sonia
Sidikka Mithani,Associate Assistant Deputy Minister,2008-10-22,2009-10-14,4,"Siddika Mathani, Siddikka Mithani, Sidikka Mithani"
Sidney Anthony,Policy Analyst,2020-12-21,2020-12-21,1,Sidney Anthony
Sidney Black-rotchin,Intern,2019-05-21,2019-05-21,1,Sidney Black-Rotchin
Siena Pacheco,Research Assistant,2024-10-22,2024-10-22,1,Siena Pacheco
Sierra Van Der Meer,"Acting Director General, Pan-Territorial Operations",2022-01-17,2022-11-15,9,"Sierra  Van der Meer , Sierra  van der Meer, Sierra Van der Meer, Sierra van de Meer, Sierra van der Meer"
Signi Schneider,Chief Corporate Social Responsibility Advisor,2012-10-31,2012-10-31,1,Signi Schneider
Silke Neve,Director,2022-11-02,2022-11-02,1,Silke Neve
Silke Popescu,Officer,2023-02-22,2023-08-23,3,Silke Popescu
Silvano Ferreia,NMSO Team,2015-11-12,2015-11-12,1,Silvano Ferreia
Silvano Tittonel,Director,2016-11-09,2017-05-31,2,Silvano Tittonel
Silvano Tocchi,Director General,2012-06-14,2023-11-06,12,"Silvano Tocchi, silvano tocchi"
Silvia Grandi,Deputy Director,2023-01-10,2023-01-10,1,Silvia  Grandi
Silvia Wadasinghe,Program Manager,2017-10-13,2017-10-13,1,Silvia Wadasinghe
Simaloi Sikar,"Regional Advisor, West and North",2022-10-24,2024-09-19,16,"Simaloa Sikar, Simaloi  Sikar, Simaloi  Sikar , Simaloi Sikar"
Simard Marie-eve,"Acting Special Assistant, Quebec",2012-11-13,2012-11-13,1,simard Marie-ève
Simcha Walfish,Parliamentary Research Assistant,2014-12-09,2014-12-11,2,Simcha Walfish
Simeone Tonina,Acting Director General,2024-10-24,2024-10-24,3,Simeone Tonina
Simon Anderson,Senior Policy Analyst,2024-03-27,2024-10-17,3,Simon Anderson
Simon Andrews,Senior Policy Advisor,2024-03-08,2024-06-18,3,Simon Andrews
Simon Atieku,"Chargé d'Affaires, Ghana",2024-11-05,2024-11-05,1,Simon Atieku
Simon Audisho,Legislative Assistant,2020-11-25,2024-10-03,6,Simon Audisho
Simon Bachand,Press Secretary,2010-01-19,2010-01-19,1,Simon Bachand
Simon Beachimin,Policy Advisor,2018-09-11,2018-09-11,1,Simon Beachimin
Simon Beauchamin,"Advisor, Canada-US Relations",2017-02-24,2019-03-12,6,"Simon Beacuchemin, Simon Beauchamin, Simon Beauchemnin, Simon Beauchmin"
Simon Beauchemin,Director of Policy,2015-12-07,2021-01-28,634,"SIMON BEAUCHEMIN, Simon Bauchemin, Simon Beachemin, Simon Beauchemain, Simon Beauchemin, Simon Beuachemin, simon Beauchemin, simon beauchemin"
Simon Beauchin,Special Assistant,2016-11-24,2016-11-24,1,Simon Beauchin
Simon Bernard,Executive Director,2021-01-13,2021-02-17,4,Simon Bernard
Simon Bernier,Policy Advisor,2023-10-16,2023-10-16,1,Simon Bernier
Simon Bonk,Chief Information Officer,2016-12-06,2022-02-14,4,Simon Bonk
Simon Boucher,Regional Advisor for Quebec,2021-06-23,2025-05-30,64,"Simon  Boucher, Simon Boucher"
Simon Brantley,"Vice President, Corporate Services",2021-11-18,2021-11-18,1,Simon  Brantley
Simon Brault,Director and CEO,2019-06-11,2022-04-13,7,Simon Brault
Simon Charbonneau,Exempt Staff,2010-11-25,2010-11-25,2,Simon Charbonneau
Simon Farago,Parliamentary Assistant,2021-05-18,2023-03-09,5,Simon Farago
Simon Flamand-hubert,Deputy Director,2021-10-05,2021-10-05,1,Simon Flamand-Hubert
Simon Fortin,"Acting Director, Resource Management",2017-04-05,2017-04-05,1,Simon Fortin
Simon Gascon,Senior Director,2021-11-05,2022-02-17,2,"Simon Gascon, Simon Gascon "
Simon Gibson,"Opposition Critic, Advanced Education",2019-10-24,2019-10-24,1,simon gibson
Simon Gilbert,Parliamentary Assistant,2016-06-14,2019-04-09,5,Simon Gilbert
Simon Higginson,"Manager, Ocean and Ecosystem Sciences Division",2025-03-28,2025-03-28,1,Simon Higginson
Simon Hoang,Manager,2020-10-26,2020-10-26,1,Simon Hoang
Simon Hurdon,Communications Advisor,2012-07-19,2012-07-19,1,Simon Hurdon
Simon Igici,Senior Technical Officer,2017-01-27,2017-06-07,4,Simon Igici
Simon Joubarne,"Director, ISC Emergency Management Directorate",2023-11-06,2023-11-06,1,Simon Joubarne
Simon Kennedy,Deputy Minister,2008-07-23,2024-09-12,1690,"SIMON KENNEDY, SImon Kennedy, Simmon Kennedy, Simon  Kenedy, Simon  Kennedy, Simon  Kennedy , Simon  Kennedy - , Simon Kenedy, Simon Kennedy, Simon Kennedy , Simon kennedy, simon kennedy"
Simon Laberge,Senior Policy Advisor,2022-02-18,2025-04-03,68,"SIMON LABERGE, Simon  Laberge, Simon Labarge, Simon Laberge"
Simon Labrecque,Chief of Staff,2017-01-25,2020-09-17,27,Simon Labrecque
Simon Lafortune,Press Secretary,2023-03-14,2023-06-07,7,Simon Lafortune
Simon Lafreniere,Advisor,2022-03-07,2024-11-15,5,"Simon Lafreniere, Simon Lafrenière"
Simon Lavoie-perusse,Assistant Chief of Staff,2021-06-03,2021-06-03,1,Simon Lavoie-Perusse
Simon Lee,Project Finance Manager,2014-04-11,2014-04-11,1,Simon Lee
Simon Lesperance,Parliamentary Secretary,2022-09-28,2022-10-12,2,"Simon Lespérance, Simon Lespérance "
Simon Levasseur,Director,2023-04-20,2023-04-20,1,Simon Levasseur
Simon Lord-dufour,Technical Officer,2025-03-19,2025-03-19,1,Simon Lord-Dufour
Simon Marcil,Member of Parliament,2016-01-27,2021-05-21,29,"SIMON MARCIL, Simon Marcil"
Simon Morin,Manager,2022-07-27,2023-12-01,3,"Simon Morin, simon morin"
Simon Nadeau,"Senior Policy Advisor, Rail Safety",2018-06-01,2018-06-01,1,Simon Nadeau
Simon Page,Assistant Deputy Minister,2016-06-09,2025-05-16,326,"Simon  Page, Simon Page, simon page"
Simon Pierre,Member of Parliament,2020-11-05,2020-11-05,1,Simon Pierre
Simon Pierre Lessard,Manager and Senior Counsel,2022-04-08,2022-04-08,1,Simon Pierre Lessard
Simon Pierre Tremblay,Member of Parliament,2020-11-18,2021-11-24,3,Simon Pierre Tremblay
Simon Pomel,Consul | Senior Trade Commissioner,2023-06-06,2024-09-16,2,Simon Pomel
Simon Prefontaine,"Director, Data and Statistics",2023-06-15,2023-06-15,1,Simon Préfontaine
Simon Racine,Executive Assistant to the Vice President,2023-09-14,2023-10-06,6,Simon Racine
Simon Renaud,Program Manager,2019-04-10,2020-02-05,2,Simon Renaud
Simon Robertson,Director of Policy,2016-01-28,2019-12-19,198,"SIMON ROBERTSON, Simon Roberston, Simon Robertson"
Simon Ross,Senior Advisor,2017-12-08,2024-09-03,95,"Simon  Ross, Simon Ross, Simon Ross "
Simon Smith,Acting Manager,2023-03-22,2023-03-22,1,Simon Smith
Simon Trepanier,Senior Advisor,2023-09-29,2024-02-09,3,Simon Trépanier
Simon Tudiver,Senior Advisor,2018-03-16,2024-08-16,6,"Simon  Tudiver, Simon Tudiver"
Simon Vallieres,"Director, Employment, Learning and Immigration",2023-10-23,2024-10-08,3,"Simon Vallieres, Simon Vallières"
Simon Wood,Legislative Assistant,2024-08-27,2024-11-26,3,Simon Wood
Simon Young,Senior Policy Analyst,2020-09-04,2024-11-05,2,Simon Young
Simon-pierre Savard-tremblay,Member of Parliament,2019-12-10,2025-06-02,299,"Simmon-Pierre Savard-Tremblay, Simon Pierre  Savard Tremblay, Simon Pierre Savard Tremblay, Simon Pierre Savard-Tremblay, Simon-Pierre  Savard Tremblay, Simon-Pierre  Savard Tremblay , Simon-Pierre  Savard-Tremblay, Simon-Pierre  Savard-Tremblay , Simon-Pierre Savard - Tremblay, Simon-Pierre Savard Tremblay, Simon-Pierre Savard- Tremblay, Simon-Pierre Savard-Tremblay, Simon-Pierre Savard-Tremplay, Simon-Pierre Savard-Trremblay"
Simon-pierre Savard-tremblay Savard-tremblay,Member of Parliament,2020-02-12,2020-02-12,1,SIMON-PIERRE SAVARD-TREMBLAY SAVARD-TREMBLAY
Simona Simons,Pacific Desk,2019-02-01,2019-02-01,1,Simona Simons
Simone Akyianu,Legal Counsel,2020-02-18,2020-10-15,3,Simone Akyianu
Simone Beauchemin,"Special Assistant, Canada-US Relations",2017-09-26,2017-10-24,2,Simone Beauchemin
Simone Dolan,Senior Program Officer,2018-05-31,2018-05-31,1,Simone Dolan
Simone Racanelli,Ontario Desk,2023-12-13,2025-03-21,10,"Simone Racanelli, simone racanelli"
Simpson Brook,"Director, Parliamentary Affairs",2021-06-22,2021-06-22,1,Simpson Brook
Simran Arulraj,Regional Advisor,2023-03-22,2025-06-05,51,"Simran  Arulraj, Simran Arulraj, Simran Arulraj , simran Arulraj, simran arulraj"
Simran Singh,Program Officer,2024-10-23,2024-10-30,2,"Simran Singh, simran Singh"
Simranprit Singh,Program Officer,2023-03-21,2025-06-10,4,Simranprit Singh
Simrath Grewal,Constituency Assistant,2019-03-25,2019-08-07,3,Simrath Grewal
Sinead Tuite,Senior Director,2011-03-10,2023-07-24,30,"Sinead Tuite, Sinéad Tuite"
Sing-en Tam,Senior Policy Officer,2013-03-14,2013-03-14,1,Sing-en Tam
Siobahn Harty,Director General,2013-07-02,2013-07-02,1,Siobahn Harty
Siobhan Coady,Member of Parliament,2010-09-21,2023-07-05,42,"Siiobhan Coady, Siobahn Coady, Siobhan Coady, Siobhan Coady, M.P."
Siobhan Hardy,Director of Operations,2016-02-18,2016-02-18,1,Siobhan Hardy
Siobhan Harty,Assistant Deputy Minister,2013-05-07,2025-05-30,43,Siobhan Harty
Siobhan Thomas,Member of Parliament,2009-12-02,2019-03-13,2,Siobhan Thomas
Siriam Raman,"Assistant to Minister, International Trade Diversification",2017-11-09,2018-07-17,2,Siriam Raman
Skye Wilson,Member of Parliament Assistant,2016-09-12,2016-09-12,1,Skye Wilson
Skye Wolff,"Regional Advisor, Ontario",2019-02-22,2021-05-06,8,Skye Wolff
Sletto Tracy,Director,2011-03-10,2011-03-10,1,Sletto Tracy
Slim Tounsi,Investment Analyst,2023-12-14,2025-03-17,58,Slim Tounsi
Smith Douglas,Chief of Staff,2012-03-01,2012-03-01,1,Smith Douglas
Smith Joy,Member of Parliament,2011-08-17,2011-08-17,1,Smith Joy
Smith Laura,Senior Policy Advisor,2021-04-26,2021-04-26,1,Smith Laura
Smith Sharon Lee,Assistant Deputy Minister,2010-04-01,2010-04-01,1,Smith Sharon Lee
Smyth,Major General,2025-03-03,2025-03-03,1,J.D. Smyth
Sofeene Villanueva,Senior Policy Advisor,2017-02-14,2021-01-25,5,Sofeene Villanueva
Sophia Arvanitis,Policy Advisor,2008-11-26,2024-08-08,311,"Sophia Aravanitis, Sophia Arvanitis, Sophia Arvanitits, Sophia Arvantis, Sophia Arvenitis, Sophia Arventis, Sophia Arvinitis, Sophie Arvanitis, Sophie Arvantis, Sophie Arvantitis, sofia Arvanitis, sophia arvanitis"
Sofia Ouslis,Press Secretary,2024-10-22,2025-02-11,6,"Sofia  Ouslis, Sofia Ouslis"
Sofia Vartsakis,Policy Advisor,2020-05-19,2023-06-21,30,"Sofia  Vartsakis, Sofia Vartsakis"
Sofie Lacroix,"Supervisor, Administrative Services",2017-01-25,2017-01-25,1,Sofie Lacroix
Sofie Mccoy-astell,Senior Advisor,2022-01-26,2022-01-26,1,Sofie  McCoy-Astell
Sofiia Postolatii,Staffer,2022-12-13,2023-03-23,3,"Sofiia   Postolatii  , Sofiia Postolatii"
Sofiya Sapeha,Parliamentary Affairs Advisor,2024-12-11,2024-12-11,1,Sofiya Sapeha
Sohi Amarjeet,"Minister, Natural Resources",2019-03-12,2019-03-12,1,Sohi Amarjeet
Sohrab Farid,Senior Trade Commissioner,2017-11-08,2017-11-08,1,Sohrab Farid
Soinel Augustin,Project Engineer,2020-09-04,2023-05-09,2,Soinel Augustin
Solanch Tamayo,Economic Analyst,2024-08-07,2024-08-07,1,Solanch Tamayo
Solange Bourgoin,Senior Advisor,2014-06-05,2014-06-05,2,Solange Bourgoin
Soledad Reeve,Senior Advisor,2021-09-07,2023-07-21,4,Soledad Reeve
Solomia Romanenko,Parliamentary Secretary,2024-02-28,2024-02-28,1,Solomia Romanenko
Solomiia Romanenko,Parliamentary Assistant,2024-01-18,2024-01-18,1,Solomiia Romanenko
Solomon Asonye,"Senior Engineer, Technologies and Digital Transformation",2024-04-11,2024-11-25,2,"Solomon  Asonye, Solomon Asonye"
Solveig Routier,Director,2023-11-17,2023-11-17,1,Solveig  Routier 
Somaieh Nikpoor,Economic Analyst,2022-11-29,2025-03-05,2,"Somaieh  Nikpoor, Somaieh Nikpoor"
Sonal Patel,Policy Analyst,2018-05-11,2018-05-11,1,Sonal Patel
Song Min Cho,Trade Commissioner,2017-10-19,2017-10-19,1,Song Min Cho
Sonia Baril,"Departmental Liaison, DPMO and Finance",2016-09-15,2022-02-07,4,Sonia Baril
Sonia Bris,Director General,2020-02-24,2020-02-24,1,Sonia Le Bris
Sonia Chhabra,Chief of Staff,2017-12-06,2024-08-14,9,"Sonia Chhabra, Sonja Chhabra, Sonya Chhabra"
Sonia Connock,Strategic Communication Advisor,2013-09-19,2013-09-19,1,Sonia Connock
Sonia Corriveau,Chief Transformation Officer,2015-09-04,2016-03-24,2,Sonia Corriveau
Sonia Couto,Trade Commissioner,2024-05-01,2024-05-01,1,Sonia Couto
Sonia Delcastillo,Communications Advisor,2021-03-11,2021-03-11,1,Sonia Delcastillo
Sonia Douglas,"Manager, Corporate Regulatory Compliance and Enforcement",2025-02-12,2025-02-12,1,Sonia Douglas
Sonia Forget,Director,2010-12-08,2019-08-21,3,Sonia Forget
Sonia Johnson,Director General,2016-09-19,2025-03-12,27,"Sonia  Johnson, Sonia Johnson"
Sonia Lebris,"Director General, Policy and Program Research",2012-04-26,2017-03-08,9,Sonia Lebris
Sonia Lee,Manager,2019-10-24,2019-10-24,1,Sonia Lee
Sonia Lismer,"Manager, Cultural Property",2010-09-08,2010-09-08,1,Sonia Lismer
Sonia Littleton,Executive Assistant to the Chief of Staff,2019-06-10,2019-06-26,2,Sonia Littleton
Sonia Pacin,Policy Analyst,2023-12-01,2024-01-30,2,Sonia Pacin
Sonia Pellicano,Assistant Deputy Minister,2025-01-22,2025-01-22,1,Sonia Pellicano
Sonia Powell,Director General,2019-09-18,2019-09-18,1,Sonia Powell
Sonia Sidhu,Member of Parliament,2016-02-02,2025-01-13,378,"Sonia  Sidhu, Sonia  Sidu, Sonia SIdhu, Sonia Sidhu, Sonia Sihdu, Sonia Sindhu, Sonia sindhu"
Sonia Simard,Senior Policy Analyst,2013-03-27,2013-03-27,1,Sonia Simard
Sonia Singh,Member of Parliament,2024-04-11,2024-04-11,1,Sonia Singh
Sonia Vieira,"Senior Advisor, Agriculture",2015-12-03,2015-12-03,1,Sonia Vieira
Sonia Wayand,Legislative Assistant,2019-05-29,2019-06-13,2,Sonia Wayand
Sonika Sharma,"Intern, Pakistan Development Team",2023-07-12,2023-07-12,1,Sonika Sharma
Sonja Blondeau,Scheduling Assistant,2009-04-23,2025-02-20,15,Sonja Blondeau
Sonja Djukic,Senior Policy Advisor,2018-06-12,2018-08-24,3,"Sonja Djukic, Sonja Dukic"
Sonja Dods,Program Engineer,2023-05-12,2023-05-12,1,Sonja Dods
Sonja Frohberg,"Advisor, Agriculture and Fisheries",2024-06-24,2025-03-05,3,Sonja Frohberg
Sonja Henneman,Manager | Senior Policy Advisor,2017-03-30,2018-02-26,2,Sonja Henneman
Sonja Kosuta,"Senior Director, Impact Assessment and Science Capacity",2022-10-24,2022-10-24,1,Sonja Kosuta
Sonja Tilroe,Parliamentary Intern,2022-10-27,2022-10-27,1,Sonja Tilroe
Sonny Moroz,Constituency Assistant,2018-08-22,2018-08-22,1,Sonny Moroz
Sony Perron,Deputy Minister,2011-01-10,2025-05-16,133,"Sonny Perron, Sony  Perron , Sony Peron, Sony Perron"
Sonya Billard,"Director, New Substances Assessment and Control Bureau",2023-11-24,2023-11-24,1,Sonya Billard
Sonya Carreau,Program Officer,2010-05-17,2011-05-11,12,Sonya Carreau
Sonya Read,"Director General, Marine Policy",2015-09-23,2024-12-11,15,"Sonya Read, sonya read"
Sonya Thissen,Director | Associate Chief of Protocol,2009-11-25,2012-02-22,2,Sonya Thissen
Soohyang Kim,Trade Commissioner,2020-11-19,2020-11-19,1,SooHyang Kim
Soojin Yu,"Director, Employment Insurance Policy",2023-04-14,2023-04-14,1,Soojin Yu
Sophia Armanitis,"Director, Policy and Stakeholder Relations",2012-10-19,2012-10-19,1,Sophia Armanitis
Sophia Mcconnell,SIMA Compliance Officer,2024-09-27,2024-09-27,1,Sophia McConnell
Sophia Pauser,Manager,2018-11-02,2018-11-02,1,Sophia Pauser
Sophia Robineault,"Senior Development Officer, Cuba",2008-10-10,2008-10-10,1,Sophia Robineault
Sophie Amberg,Senior Economist,2012-04-23,2021-07-12,4,Sophie Amberg
Sophie Anne Levesque,Political Attaché,2022-10-27,2022-10-27,1,Sophie Anne Levesque
Sophie Archambault,Supply Team Leader,2016-11-16,2016-11-16,1,Sophie Archambault
Sophie Beach,Parliamentary and Legislative Assistant,2024-04-29,2024-04-29,1,Sophie Beach
Sophie Beach-vaive,Parliamentary Affairs Advisor,2023-02-28,2024-10-31,12,"Sophie  Beach-Vaive, Sophie Beach-Vaive, sophie  Beach-Vaive , sophie beach-vaive"
Sophie Beach-valve,Executive Assistant to the Chief of Staff,2022-11-16,2022-11-16,1,Sophie Beach-Valve
Sophie Bedard,Director,2016-10-31,2024-09-11,9,"Sophie Bedard, Sophie Bédard"
Sophie Beecher,Director General,2022-06-27,2025-02-20,20,"Sophie  Beecher, Sophie Beecher"
Sophie Bernier,"Manager, Strategies and Coordination",2024-04-29,2024-04-29,1,Sophie Bernier
Sophie Chatel,Member of Parliament,2021-11-16,2025-03-07,62,"Sophie  Chatel, Sophie Chantel, Sophie Chatel, Sophie Chatel "
Sophie Corriveau,Manager,2024-11-18,2025-03-12,2,Sophie Corriveau
Sophie Couture,Director,2013-04-23,2022-04-21,13,Sophie Couture
Sophie Doucet,Director of Communications,2015-03-09,2015-05-04,2,Sophie Doucet
Sophie Dumoulin-mondoux,"Director, Cleantech",2017-09-21,2019-07-25,2,Sophie Dumoulin-Mondoux
Sophie Goyette-hamel,Policy Advisor,2024-05-22,2024-05-22,1,Sophie Goyette-Hamel
Sophie Goyette-hamels,Regional Advisor,2022-04-04,2024-11-27,17,"Sophie  Goyette-Hamels, Sophie Goyette-Hamels, Sophie Goyette-Hamels , Sophie Goyette-hamels"
Sophie Hashem Lee,Associate Director,2023-04-26,2023-04-26,1,Sophie Hashem Lee 
Sophie Hashemlee,Policy Advisor | Manager,2020-09-01,2020-09-16,2,Sophie Hashemlee
Sophie Hebert,Manager,2022-11-25,2022-11-25,1,Sophie Hebert
Sophie Herdsman,Economic Advisor,2021-01-15,2021-01-15,1,Sophie Herdsman
Sophie Lam,Senior Gender Equality Specialist,2018-05-01,2018-05-01,1,Sophie Lam
Sophie Lapointe,Assistant Deputy Minister,2018-06-18,2018-06-18,4,Sophie Lapointe
Sophie Lemay,"Program Advisor, Social Programs Division",2021-03-03,2021-03-03,1,Sophie Lemay
Sophie Lindfield,Parliamentary Intern,2023-05-10,2023-05-10,1,Sophie Lindfield
Sophie Martel,Assistant Deputy Minister and Chief Technology Officer,2022-11-16,2025-04-25,11,"Sophie  Martel, Sophie Martel"
Sophie Sommerer,"Director General, Biologic and Radiopharmaceutical Drugs Directorate",2024-07-10,2025-02-06,4,Sophie Sommerer
Sophie Sotiriu,Assistant,2013-09-13,2013-09-13,1,Sophie Sotiriu
Sophie Tremblay,Special Assistant,2008-09-11,2008-09-11,1,Sophie Tremblay
Sophie Vallee,"Manager, Regional Response Planning",2018-05-01,2018-05-01,1,Sophie Vallee
Sophie-anne Levesque,Director of Office and Political Advisor,2023-05-08,2024-11-15,17,"Sophie-Anne Levesque, Sophie-Anne Lévesque"
Sophy Forget-belec,Policy Advisor,2023-06-08,2023-06-08,1,Sophy Forget-Bélec
Soraya Ferrada,Parliamentary Secretary,2021-06-02,2023-03-24,2,"Ms. Soraya  Ferrada, M.P., Sorraya Ferrada"
Soraya Lemur,Senior Communications Advisor,2022-01-18,2023-04-25,2,Soraya Lemur
Soraya Martinez,Senior Advisor,2016-01-20,2024-12-11,134,"Sonya Martinez, Soraya Martinez, Soroya Martinez"
