comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
113911,2009-06-04,Iain Stewart,Acting Assistant Deputy Minister,1,Iain Stewart,Acting Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
116436,2009-06-09,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
114175,2009-06-19,Iain Stewart,Acting Assistant Deputy Minister,1,Iain Stewart,Acting Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
117092,2009-07-28,Iain Stewart,Associate Assistant Deputy Minister,1,Iain Stewart,Associate Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
138942,2009-07-31,Iain Stewart,Associate Assistant Deputy Minister,1,Iain Stewart,Associate Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
121374,2009-08-13,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
167971,2011-02-14,Iain Stewart,Member of the Council,1,Iain Stewart,Member of the Council,Iain Stewart,President,Iain Stewart,President
168951,2011-02-14,Iain Stewart,"Secretary to the Expert Panel, Review of Federal Support to R&D",1,Iain Stewart,"Secretary to the Expert Panel, Review of Federal Support to R&D",Iain Stewart,President,Iain Stewart,President
223169,2012-05-04,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
230428,2012-06-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
233695,2012-07-20,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
237190,2012-08-09,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",Iain Stewart,President,Iain Stewart,President
237076,2012-08-15,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
240071,2012-09-11,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
241071,2012-09-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
241077,2012-09-25,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
241075,2012-10-04,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
245309,2012-10-26,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
254230,2012-12-05,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
289149,2012-12-05,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
259358,2013-01-08,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
260069,2013-01-08,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
288430,2013-01-08,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
279849,2013-01-10,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
279869,2013-01-10,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
279769,2013-01-11,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
255450,2013-01-23,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
259214,2013-01-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
259029,2013-01-31,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
264633,2013-02-06,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
259359,2013-02-07,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
260709,2013-02-19,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
261775,2013-02-19,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
263319,2013-02-19,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
263312,2013-02-19,Iain Stewart,"Assistant Deputy Minister, Strategic Policy Sector",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy Sector",Iain Stewart,President,Iain Stewart,President
265019,2013-02-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
269123,2013-03-20,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
268711,2013-03-28,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
272996,2013-04-05,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
267670,2013-04-09,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
273935,2013-04-15,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
276534,2013-04-15,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
271550,2013-04-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
271727,2013-04-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
273444,2013-04-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
273558,2013-04-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
273410,2013-04-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
278011,2013-04-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
275811,2013-05-03,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
277535,2013-05-06,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
277781,2013-05-15,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
277929,2013-05-22,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",Iain Stewart,President,Iain Stewart,President
276905,2013-05-23,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
277413,2013-05-23,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
274809,2013-05-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
277375,2013-05-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
278154,2013-05-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
277467,2013-05-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
277463,2013-05-27,Iain Stewart,Associate Deputy Minister,1,Iain Stewart,Associate Deputy Minister,Iain Stewart,President,Iain Stewart,President
277153,2013-05-28,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
279930,2013-05-28,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
277930,2013-05-29,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",Iain Stewart,President,Iain Stewart,President
276532,2013-05-29,Iain Stewart,"Assistant Deputy Minister, Strategic Policy Sector",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy Sector",Iain Stewart,President,Iain Stewart,President
275819,2013-05-30,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
277150,2013-05-31,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
277545,2013-05-31,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
275930,2013-06-06,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
283291,2013-06-06,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
278013,2013-06-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
280209,2013-06-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
280782,2013-06-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
280210,2013-06-21,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
288869,2013-06-21,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
280211,2013-07-02,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
288870,2013-07-02,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
286170,2013-07-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
290894,2013-08-12,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
292050,2013-08-23,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
296819,2013-09-03,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",Iain Stewart,President,Iain Stewart,President
288872,2013-09-04,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
292469,2013-09-04,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
295981,2013-09-11,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
292470,2013-09-18,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
292489,2013-09-18,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
299733,2013-09-23,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
294514,2013-09-25,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
297113,2013-09-25,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
302952,2013-10-02,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
304810,2013-10-02,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
302590,2013-10-07,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
302949,2013-10-11,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
298152,2013-10-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
305850,2013-10-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
304016,2013-10-22,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
303409,2013-10-23,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
300289,2013-10-31,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
310739,2013-11-05,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
310651,2013-11-08,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
310998,2013-12-12,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
312470,2013-12-18,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
313019,2013-12-18,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",Iain Stewart,President,Iain Stewart,President
317873,2014-02-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
317875,2014-02-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
318589,2014-02-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
318276,2014-03-04,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
322328,2014-03-25,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
322330,2014-03-25,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
322335,2014-03-25,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
320593,2014-03-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
324550,2014-04-16,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
323959,2014-04-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
326529,2014-05-06,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
327616,2014-05-12,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
327560,2014-05-21,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
331603,2014-08-01,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
335895,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
336034,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
336058,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
336066,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
336070,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
336074,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
336079,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
336038,2014-10-15,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
357908,2015-06-16,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
361184,2015-08-07,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
363268,2015-10-21,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
365184,2015-11-25,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
366091,2015-12-11,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
366324,2015-12-11,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
366093,2015-12-16,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
369477,2016-01-19,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
374246,2016-03-03,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
379899,2016-05-03,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
378918,2016-05-10,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
380005,2016-05-25,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
381720,2016-06-08,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
380740,2016-06-23,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
381860,2016-06-23,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
381403,2016-06-23,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
381877,2016-07-14,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
385507,2016-09-08,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
385154,2016-09-14,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
385256,2016-09-23,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
385518,2016-09-28,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
393046,2016-10-04,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
387915,2016-10-12,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
386541,2016-10-14,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
388182,2016-11-01,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
391262,2016-11-17,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
389616,2016-11-18,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
391025,2016-11-23,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
392850,2016-12-12,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
393782,2017-01-12,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
395828,2017-01-17,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
393254,2017-01-19,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
396320,2017-02-01,Iain Stewart,"President, National Research Council",1,Iain Stewart,"President, National Research Council",Iain Stewart,President,Iain Stewart,President
396632,2017-02-02,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
396750,2017-02-13,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
396965,2017-02-13,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
396780,2017-02-22,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
395832,2017-02-28,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
399063,2017-03-03,Iain Stewart,"President, NRC",1,Iain Stewart,"President, NRC",Iain Stewart,President,Iain Stewart,President
398980,2017-03-07,Iain Stewart,President,1,Iain Stewart,President,Iain Stewart,President,Iain Stewart,President
