comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
609634,2024-06-04,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
610887,2024-06-20,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
617242,2024-09-24,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
616748,2024-10-08,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
628134,2024-12-03,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
629155,2024-12-03,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
629285,2024-12-03,Fabian Manning,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
157558,2010-10-18,FABIAN MANNING,Senator,1,Fabian Manning,Senator,Fabian Manning,Senator,Fabian Manning,Senator
421854,2018-02-07,Fabien Lefebvre,"Director, Railway Safety Act Review Secretariat",1,Fabien Lefebvre,"Director, Railway Safety Act Review Secretariat",Fabien Lefebvre,"Director, Railway Safety Act Review Secretariat",Fabien Lefebvre,"Director, Railway Safety Act Review Secretariat"
306669,2013-07-24,Fabien Lengelle,Director General,1,Fabien Lengelle,Director General,Fabien Lengelle,Director General,Fabien Lengelle,Director General
604958,2024-05-17,Fabienne Hick,Manager,1,Fabienne Hick,Manager,Fabienne Hick,Manager,Fabienne Hick,Manager
434133,2018-06-25,Fabio Onesi,Executive Director,1,Fabio Onesi,Executive Director,Fabio Onesi,Executive Director,Fabio Onesi,Executive Director
636224,2025-05-28,Fabrice Ahadi Mugwa,Special Assistant,1,Fabrice Ahadi Mugwa,Special Assistant,Fabrice Ahadi Mugwa,Special Assistant,Fabrice Ahadi Mugwa,Special Assistant
423130,2018-03-23,Fabrice Lucherini,"Advisor, Industrial Technology",1,Fabrice Lucherini,"Advisor, Industrial Technology",Fabrice Lucherini,Industrial Technology Advisor,Fabrice Lucherini,Industrial Technology Advisor
434299,2018-09-28,Fabrice Lucherini,"Advisor, Industrial Technologies",1,Fabrice Lucherini,"Advisor, Industrial Technologies",Fabrice Lucherini,Industrial Technology Advisor,Fabrice Lucherini,Industrial Technology Advisor
436652,2018-10-25,Fabrice Lucherini,Industrial Technology Advisor,1,Fabrice Lucherini,Industrial Technology Advisor,Fabrice Lucherini,Industrial Technology Advisor,Fabrice Lucherini,Industrial Technology Advisor
549451,2022-11-25,Fabrice  Nimpagaritse ,Deputy Director,1,Fabrice Nimpagaritse,Deputy Director,Fabrice Nimpagaritse,Deputy Director,Fabrice Nimpagaritse,Deputy Director
559037,2023-03-09,Fabrice Nimpagaritse,Assistant Director,1,Fabrice Nimpagaritse,Assistant Director,Fabrice Nimpagaritse,Deputy Director,Fabrice Nimpagaritse,Deputy Director
578492,2023-09-14,Fabrice Nimpagaritse,Assistant Director,1,Fabrice Nimpagaritse,Assistant Director,Fabrice Nimpagaritse,Deputy Director,Fabrice Nimpagaritse,Deputy Director
608837,2024-05-29,Fabrice Nimpagaritse,Deputy Director,1,Fabrice Nimpagaritse,Deputy Director,Fabrice Nimpagaritse,Deputy Director,Fabrice Nimpagaritse,Deputy Director
394193,2017-02-07,Façal El-Khoury,Member of Parliament,1,Facal El-khoury,Member of Parliament,Faycal El-khoury,Member of Parliament,Faycal El-khoury,Member of Parliament
556033,2023-02-13,Faduma  Yusuf,Senior Specialist,1,Faduma Yusuf,Senior Specialist,Faduma Yusuf,Senior Specialist,Faduma Yusuf,Senior Specialist
598357,2024-03-18,Fahad Soomro,Analyst,1,Fahad Soomro,Analyst,Fahad Soomro,Analyst,Fahad Soomro,Analyst
452028,2019-04-11,Faheem Al Norr,Manager,1,Faheem Al Norr,Manager,Faheem Al Norr,Manager,Faheem Al Norr,Manager
452035,2019-04-30,Faheem Al Norr,Manager,1,Faheem Al Norr,Manager,Faheem Al Norr,Manager,Faheem Al Norr,Manager
460657,2019-10-01,Faheem Al Norr,Manager,1,Faheem Al Norr,Manager,Faheem Al Norr,Manager,Faheem Al Norr,Manager
576692,2023-09-11,Fairooz Reaz,Analyst,1,Fairooz Reaz,Analyst,Fairooz Reaz,Analyst,Fairooz Reaz,Analyst
417263,2017-12-13,Faisel Gulamhussein,Policy Advisor,1,Faisel Gulamhussein,Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
417265,2017-12-18,Faisel Gulamhussein,Policy Advisor,1,Faisel Gulamhussein,Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
417266,2017-12-18,Faisel Gulamhussein,Policy Advisor,1,Faisel Gulamhussein,Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
439876,2018-11-07,Faisel Gulamhussein,Policy Advisor,1,Faisel Gulamhussein,Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
580846,2023-10-30,Faisel Gulamhussein,Chief of Staff,1,Faisel Gulamhussein,Chief of Staff,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
580847,2023-10-30,Faisel Gulamhussein,Chief of Staff,1,Faisel Gulamhussein,Chief of Staff,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
580848,2023-10-30,Faisel Gulamhussein,Chief of Staff,1,Faisel Gulamhussein,Chief of Staff,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
587251,2023-11-06,Faisel Gulamhussein,Chief of Staff,1,Faisel Gulamhussein,Chief of Staff,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
423486,2018-03-21,Faith McIntyre,Director General,1,Faith Mcintyre,Director General,Faith Mcintyre,Director General,Faith Mcintyre,Director General
425504,2018-04-09,Faith McIntyre,Director General,1,Faith Mcintyre,Director General,Faith Mcintyre,Director General,Faith Mcintyre,Director General
432313,2018-07-25,Faith McIntyre,Director General,1,Faith Mcintyre,Director General,Faith Mcintyre,Director General,Faith Mcintyre,Director General
435095,2018-09-19,Faith McIntyre,Director General,1,Faith Mcintyre,Director General,Faith Mcintyre,Director General,Faith Mcintyre,Director General
585512,2023-12-04,Faith McIntyre,Director General,1,Faith Mcintyre,Director General,Faith Mcintyre,Director General,Faith Mcintyre,Director General
616500,2024-10-03,Faith McIntyre,Acting Vice President,1,Faith Mcintyre,Acting Vice President,Faith Mcintyre,Director General,Faith Mcintyre,Director General
620718,2024-10-03,Faith McIntyre,Acting Vice President,1,Faith Mcintyre,Acting Vice President,Faith Mcintyre,Director General,Faith Mcintyre,Director General
635080,2025-03-25,Faith McIntyre,Acting Vice President,1,Faith Mcintyre,Acting Vice President,Faith Mcintyre,Director General,Faith Mcintyre,Director General
233869,2012-07-23,Faith Scattalon,Regional Director General,1,Faith Scattalon,Regional Director General,Faith Scattalon,Regional Director General,Faith Scattalon,Regional Director General
259890,2012-12-11,Faith Scattalon,Regional Director General,1,Faith Scattalon,Regional Director General,Faith Scattalon,Regional Director General,Faith Scattalon,Regional Director General
296262,2013-09-17,Faith Scattalon,Regional Director General,1,Faith Scattalon,Regional Director General,Faith Scattalon,Regional Director General,Faith Scattalon,Regional Director General
310746,2013-11-07,Faith Scattolon,Regional Director General,1,Faith Scattolon,Regional Director General,Faith Scattalon,Regional Director General,Faith Scattalon,Regional Director General
496783,2021-02-18,Faiza Ahmed,Counsel,1,Faiza Ahmed,Counsel,Faiza Ahmed,Counsel,Faiza Ahmed,Counsel
612004,2024-08-01,Faiza Aklil,National Manager,1,Faiza Aklil,National Manager,Faiza Aklil,"National Manager, Animal Import and Export Division",Faiza Aklil,"National Manager, Animal Import and Export Division"
614652,2024-08-28,Faiza Aklil,"National Manager, Animal Import and Export Division",1,Faiza Aklil,"National Manager, Animal Import and Export Division",Faiza Aklil,"National Manager, Animal Import and Export Division",Faiza Aklil,"National Manager, Animal Import and Export Division"
622076,2024-10-08,Faiza  Hussein,Constituency Assistant,1,Faiza Hussein,Constituency Assistant,Faiza Hussein,Constituency Assistant,Faiza Hussein,Constituency Assistant
418943,2018-01-31,Faizal GukkamHussein,Policy Advisor,1,Faizal Gukkamhussein,Policy Advisor,Faizal Gukkamhussein,Policy Advisor,Faizal Gukkamhussein,Policy Advisor
434843,2018-09-25,Faizal Gulamhussein,Senior Policy Advisor,1,Faizal Gulamhussein,Senior Policy Advisor,Fayzel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
421655,2018-02-02,Faizel Auhamhussein,Policy Advisor,1,Faizel Auhamhussein,Policy Advisor,Faizel Auhamhussein,Policy Advisor,Faizel Auhamhussein,Policy Advisor
502219,2021-03-29,Faizel Ghulamhussein,Chief of Staff,1,Faizel Ghulamhussein,Chief of Staff,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
440263,2018-11-22,faizel gulamhussein,"Senior Policy Advisor, Minister of Canadian Heritage",1,Faizel Gulamhussein,"Senior Policy Advisor, Minister of Canadian Heritage",Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
444564,2019-02-06,faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
417612,2017-12-13,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
418788,2018-01-09,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
419000,2018-01-09,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
419957,2018-01-09,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
417717,2018-01-10,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
417913,2018-01-10,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
418473,2018-01-10,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
419359,2018-01-10,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
418463,2018-01-16,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
418736,2018-01-18,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
418887,2018-01-18,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
418914,2018-01-18,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
419842,2018-01-18,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
420080,2018-01-18,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
418804,2018-01-22,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
420269,2018-01-22,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
419350,2018-01-23,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
418634,2018-01-31,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
418635,2018-01-31,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
419351,2018-02-01,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
421150,2018-02-02,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
420925,2018-02-07,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
421426,2018-02-08,Faizel Gulamhussein,Policy Advisor,1,Faizel Gulamhussein,Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
419425,2018-02-08,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
421155,2018-02-08,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
421374,2018-02-13,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
422397,2018-02-14,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
421212,2018-02-28,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
420761,2018-03-02,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
423710,2018-03-02,Faizel Gulamhussein,Senior Policy Advisor,1,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
423207,2018-03-07,Faizel Gulamhussein,Policy Advisor,1,Faizel Gulamhussein,Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor,Faizel Gulamhussein,Senior Policy Advisor
