comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
339501,2014-11-25,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
343499,2014-11-26,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
372501,2016-02-17,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
378119,2016-05-26,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
382909,2016-08-24,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
382912,2016-08-24,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
382913,2016-08-24,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
382914,2016-08-24,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
382915,2016-08-24,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
382916,2016-08-24,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
382917,2016-08-24,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
386326,2016-10-24,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
391414,2016-11-03,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
389554,2016-11-16,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
389123,2016-11-29,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
389131,2016-11-29,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
399856,2017-05-03,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
400247,2017-05-09,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
403382,2017-05-11,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
409015,2017-09-21,Hon. Wayne Easter,"Chair, Finance Committee",1,Wayne Easter,"Chair, Finance Committee",Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
408502,2017-09-26,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
416895,2017-11-14,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
418333,2017-12-05,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
421925,2018-02-13,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
439086,2018-10-23,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
439923,2018-11-19,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
442026,2018-11-28,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
442696,2018-12-11,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
444649,2019-02-06,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
446087,2019-02-06,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
448522,2019-03-19,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
455136,2019-06-04,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
456367,2019-06-18,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
456372,2019-06-18,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
462591,2019-12-09,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
469099,2020-03-27,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
471655,2020-04-20,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
474676,2020-05-16,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
474677,2020-05-20,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
483094,2020-09-11,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
483095,2020-09-11,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
483149,2020-09-11,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
483150,2020-09-11,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
483151,2020-09-11,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
483153,2020-09-11,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
483154,2020-09-18,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
487910,2020-10-01,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
488306,2020-11-12,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
488307,2020-11-12,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
488308,2020-11-12,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
488911,2020-11-18,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
490433,2020-11-26,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
492544,2020-12-03,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
494514,2021-01-12,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
494227,2021-01-29,Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
434148,2018-09-12,Hon Wayne Easter PC,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
420381,2018-02-05,Hon. Wayne Easter PC,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
389440,2016-11-29,"Hon. Wayne Easter, P.C., M.P.",Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
370526,2016-02-01,HON. WAYNE STETSKI,Member of Parliament,1,Wayne Stetski,Member of Parliament,Wayne Stetski,Member of Parliament,Wayne Stetski,Member of Parliament
156995,2010-09-30,Hon. Wilfred Moore,Senator,1,Wilfred Moore,Senator,Wilfred Moore,Senator,Wilfred Moore,Senator
204967,2012-01-25,Hon. Wilfred Moore,Senator,1,Wilfred Moore,Senator,Wilfred Moore,Senator,Wilfred Moore,Senator
391414,2016-11-03,Hon. Wilfred Moore,Senator,1,Wilfred Moore,Senator,Wilfred Moore,Senator,Wilfred Moore,Senator
433476,2018-08-20,Hon. William (Bill) Morneau,Minister,1,William Morneau,Minister,William Morneau,"Minister, Finance",William Morneau,"Minister, Finance"
433325,2018-08-24,Hon. William (Bill) Morneau,Minister,1,William Morneau,Minister,William Morneau,"Minister, Finance",William Morneau,"Minister, Finance"
204108,2012-01-14,senator Wilfred Moore,Senator,1,Wilfred Moore,Senator,Wilfred Moore,Senator,Wilfred Moore,Senator
310399,2013-11-07,Sen. Wilfred Moore,Senator,1,Wilfred Moore,Senator,Wilfred Moore,Senator,Wilfred Moore,Senator
249281,2012-11-29,The Honourable Senator Wilfred Moore,Senator,1,Wilfred Moore,Senator,Wilfred Moore,Senator,Wilfred Moore,Senator
320029,2014-02-04,The Honourable Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
417683,2017-12-12,The Honourable Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
431058,2018-06-12,The Honourable Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
468859,2020-03-10,The Honourable Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
488946,2020-11-26,The Honourable Wayne Easter,"Member of Parliament | Chair, Standing Committee on Finance",1,Wayne Easter,"Member of Parliament | Chair, Standing Committee on Finance",Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
441001,2018-12-06,"The Honourable Wayne Easter, M.P.",Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
370704,2016-02-04,"The Honourable Wayne Easter, P.C.",Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
395273,2017-02-23,"The Honourable Wayne Easter, P.C.",Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
395277,2017-02-23,"The Honourable Wayne Easter, P.C.",Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
404073,2017-06-08,"The Honourable Wayne Easter, P.C.",Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
160737,2010-11-23,"The Honourable Wayne Easter, P.C., M.P.","Member, Access to Information and Privacy and Ethics Committee",1,Wayne Easter,"Member, Access to Information and Privacy and Ethics Committee",Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
350124,2015-03-30,"The Honourable Wayne Easter, P.C., M.P.",Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
375361,2016-04-21,"The Honourable Wayne Easter, P.C., M.P.","Chair, House of Commons Standing Committee on Finance",1,Wayne Easter,"Chair, House of Commons Standing Committee on Finance",Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
337230,2014-10-21,"The Honourable Wayne Easter, P.C., M.P.,",Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
306491,2013-11-05,The Hon. Senator Wilfred Moore,Senator,1,Wilfred Moore,Senator,Wilfred Moore,Senator,Wilfred Moore,Senator
170866,2011-03-03,The Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
328009,2014-06-11,The Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
340610,2014-11-25,The Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
340666,2014-11-25,The Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
371133,2016-02-17,The Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
389262,2016-11-22,The Hon. Wayne Easter,Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
162313,2010-11-16,"The Hon. Wayne Easter, M.P.",Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
306430,2013-11-05,"The Hon. Wayne Easter, P.C., M.P.",Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
306494,2013-11-05,"The Hon. Wayne Easter, P.C., M.P.",Member of Parliament,1,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament,Wayne Easter,Member of Parliament
197273,2011-11-15,The Hon. Wilfred Moore,Senator,1,Wilfred Moore,Senator,Wilfred Moore,Senator,Wilfred Moore,Senator
165791,2011-01-25,Waddell Erik,"Director, Communications",1,Waddell Erik,"Director, Communications",Waddell Erik,"Director, Communications",Waddell Erik,"Director, Communications"
611114,2024-07-10,Wade Aucoin,Director General,1,Wade Aucoin,Director General,Wade Aucoin,"Acting Vice President, Policy, Programs and Communication",Wade Aucoin,"Acting Vice President, Policy, Programs and Communication"
608853,2024-05-23,Wade  AuCoin,"Acting Vice President, Policy, Programs and Communication",1,Wade Aucoin,"Acting Vice President, Policy, Programs and Communication",Wade Aucoin,"Acting Vice President, Policy, Programs and Communication",Wade Aucoin,"Acting Vice President, Policy, Programs and Communication"
608856,2024-05-29,Wade AuCoin,"Acting Vice President, Policy, Programs and Communication",1,Wade Aucoin,"Acting Vice President, Policy, Programs and Communication",Wade Aucoin,"Acting Vice President, Policy, Programs and Communication",Wade Aucoin,"Acting Vice President, Policy, Programs and Communication"
449034,2019-03-07,Wade Coulter,Advisor,1,Wade Coulter,Advisor,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor
399213,2017-02-28,WADE COULTER,Industrial Technology Advisor,1,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor
399214,2017-03-02,WADE COULTER,Industrial Technology Advisor,1,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor
399215,2017-03-03,WADE COULTER,Industrial Technology Advisor,1,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor
399216,2017-03-22,WADE COULTER,Industrial Technology Advisor,1,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor
399217,2017-03-27,WADE COULTER,Industrial Technology Advisor,1,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor
399218,2017-03-29,WADE COULTER,Industrial Technology Advisor,1,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor,Wade Coulter,Industrial Technology Advisor
294910,2013-09-13,Wade Daley,Chief Technology Officer,1,Wade Daley,Chief Technology Officer,Wade Daley,Chief Technology Officer,Wade Daley,Chief Technology Officer
324934,2014-04-10,Wade Daley,"Chief Technology Officer, Government of Canada",1,Wade Daley,"Chief Technology Officer, Government of Canada",Wade Daley,Chief Technology Officer,Wade Daley,Chief Technology Officer
338083,2014-10-29,Wade Daley,"Chief Technology Officer, Government of Canada",1,Wade Daley,"Chief Technology Officer, Government of Canada",Wade Daley,Chief Technology Officer,Wade Daley,Chief Technology Officer
340970,2014-11-21,Wade Daley,Chief Technology Officer,1,Wade Daley,Chief Technology Officer,Wade Daley,Chief Technology Officer,Wade Daley,Chief Technology Officer
360242,2015-07-01,Wade Daley,Chief Technology Officer,1,Wade Daley,Chief Technology Officer,Wade Daley,Chief Technology Officer,Wade Daley,Chief Technology Officer
374333,2016-03-16,Wade Daley,Chief Technology Officer,1,Wade Daley,Chief Technology Officer,Wade Daley,Chief Technology Officer,Wade Daley,Chief Technology Officer
394079,2017-01-27,Wade McMahon,Principal Analyst,1,Wade Mcmahon,Principal Analyst,Wade Mcmahon,Principal Analyst,Wade Mcmahon,Principal Analyst
296352,2013-09-13,Wade Myall,Assistant,1,Wade Myall,Assistant,Wade Myall,Committee Coordinator,Wade Myall,Committee Coordinator
621447,2024-10-17,Wade Myall,Committee Coordinator,1,Wade Myall,Committee Coordinator,Wade Myall,Committee Coordinator,Wade Myall,Committee Coordinator
330966,2014-07-07,Wade Spurrel,Director General,1,Wade Spurrel,Director General,Wade Spurrel,Director General,Wade Spurrel,Director General
365040,2015-11-30,Wade Spurrell,Assistant Commissioner,1,Wade Spurrell,Assistant Commissioner,Wade Spurrell,Assistant Commissioner,Wade Spurrell,Assistant Commissioner
209148,2011-11-30,Wae Young,Member of Parliament,1,Wae Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
445796,2019-02-15,Wafa Raslan,Trade Commissioner,1,Wafa Raslan,Trade Commissioner,Wafa Raslan,Trade Commissioner,Wafa Raslan,Trade Commissioner
546256,2022-10-06,Wahiba Rachedi,Team Leader and Policy Analyst,1,Wahiba Rachedi,Team Leader and Policy Analyst,Wahiba Rachedi,Team Leader and Policy Analyst,Wahiba Rachedi,Team Leader and Policy Analyst
546474,2022-10-06,Wahiba Rachedi,Team Leader and Policy Analyst,1,Wahiba Rachedi,Team Leader and Policy Analyst,Wahiba Rachedi,Team Leader and Policy Analyst,Wahiba Rachedi,Team Leader and Policy Analyst
539354,2022-03-15,Wahid Abdullah,Specialist,1,Wahid Abdullah,Specialist,Wahid Abdullah,Specialist,Wahid Abdullah,Specialist
296702,2013-08-25,Wai Cooper,Member of Parliament,1,Wai Cooper,Member of Parliament,Wai Cooper,Member of Parliament,Wai Cooper,Member of Parliament
351471,2015-03-11,Wai Yougn,Member of Parliament,1,Wai Yougn,Member of Parliament,Wai Yougn,Member of Parliament,Wai Young,Member of Parliament
244389,2012-10-23,wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
188347,2011-09-21,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
193558,2011-10-25,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
200320,2011-11-02,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
200197,2011-11-03,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
200053,2011-11-22,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
201207,2011-11-29,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
201227,2011-11-29,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
209267,2011-11-30,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
206192,2012-02-08,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
211792,2012-02-09,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
212127,2012-02-17,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
216068,2012-03-05,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
216071,2012-03-05,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
216090,2012-03-05,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
216210,2012-03-05,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
217711,2012-03-06,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
212390,2012-03-08,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
218609,2012-03-08,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
222649,2012-04-27,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
226961,2012-06-12,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
230125,2012-06-12,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
230207,2012-06-25,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
230208,2012-06-26,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
233818,2012-06-27,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
233823,2012-06-28,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
233826,2012-06-29,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
233394,2012-07-27,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
241179,2012-09-10,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
241100,2012-09-14,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
241119,2012-09-14,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
239011,2012-09-21,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
241690,2012-10-02,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
246045,2012-11-08,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
248171,2012-11-20,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
248172,2012-11-20,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
248173,2012-11-20,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
249869,2012-11-21,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
249870,2012-11-21,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
250788,2012-12-11,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
257091,2013-01-11,Wai Young,Member of Parliament,1,Wai Young,Member of Parliament,Wai Young,Member of Parliament,Wai Young,Member of Parliament
