comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
459266,2019-08-23,Hon. Navdeep Bains,"Minister, Innovation, Science and Economic Development",1,Navdeep Bains,"Minister, Innovation, Science and Economic Development",Navdeep Bains,Minister,Navdeep Bains,Minister
466318,2020-02-04,Hon. Navdeep Bains,"Minister, Innovation, Science and Industry",1,Navdeep Bains,"Minister, Innovation, Science and Industry",Navdeep Bains,Minister,Navdeep Bains,Minister
468458,2020-02-21,Hon. Navdeep Bains,"Minister, Innovation, Science and Industry",1,Navdeep Bains,"Minister, Innovation, Science and Industry",Navdeep Bains,Minister,Navdeep Bains,Minister
467190,2020-02-27,Hon. Navdeep Bains,Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
473918,2020-03-10,Hon. Navdeep Bains,"Minister, Innovation, Science and Economic Development Canada",1,Navdeep Bains,"Minister, Innovation, Science and Economic Development Canada",Navdeep Bains,Minister,Navdeep Bains,Minister
472587,2020-04-09,Hon. Navdeep Bains,"Minister, Innovation, Science and Industry",1,Navdeep Bains,"Minister, Innovation, Science and Industry",Navdeep Bains,Minister,Navdeep Bains,Minister
488689,2020-09-01,Hon. Navdeep Bains,"Minister, Innovation, Science and Industry",1,Navdeep Bains,"Minister, Innovation, Science and Industry",Navdeep Bains,Minister,Navdeep Bains,Minister
484441,2020-09-09,Hon. Navdeep Bains,"Minister, Innovation, Science and Industry",1,Navdeep Bains,"Minister, Innovation, Science and Industry",Navdeep Bains,Minister,Navdeep Bains,Minister
386529,2016-10-20,"Hon. Navdeep Bains, P.C., M.P.",Minister,1,Navdeep Bains,Minister,Navdeep Bains,Minister,Navdeep Bains,Minister
197049,2011-11-17,"Hon. Nicole Eaton, P.C.",Senator,1,Nicole Eaton,Senator,Nicole Eaton,Senator,Nicole Eaton,Senator
174045,2011-06-16,Hon. Noel Kinsella,Speaker of the Senate,1,Noel Kinsella,Speaker of the Senate,Noel Kinsella,Senator,Noel Kinsella,Senator
390946,2016-11-23,Hon. Norman Doyle,Senator,1,Norman Doyle,Senator,Norman Doyle,Senator,Norman Doyle,Senator
473917,2020-03-10,Honourable Navdeep Bains,"Minister, Innovation, Science and Industry",1,Navdeep Bains,"Minister, Innovation, Science and Industry",Navdeep Bains,Minister,Navdeep Bains,Minister
473941,2020-04-10,Honourable Navdeep Bains,"Minister, Innovation, Science and Industry",1,Navdeep Bains,"Minister, Innovation, Science and Industry",Navdeep Bains,Minister,Navdeep Bains,Minister
437738,2018-10-10,Honourable Navdeep Singh Bains,"Minister, Innovation, Science and Economic Development",1,Navdeep Singh Bains,"Minister, Innovation, Science and Economic Development",Navdeep Singh Bains,Minister,Navdeep Singh Bains,Minister
377185,2016-05-04,J.D. Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
379076,2016-05-04,J.D. Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
379088,2016-06-07,J.D. Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
391614,2016-11-22,J.D. Neil Bouwer,"Assistant Deputy Minister, Science and Policy Integration",1,Neil Bouwer,"Assistant Deputy Minister, Science and Policy Integration",Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
390327,2016-11-23,J.D. Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
391471,2016-11-23,J.D. Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
390837,2016-11-23,J.D. Neil Bouwer,"Assistant Deputy Minister, Science and Policy Integration",1,Neil Bouwer,"Assistant Deputy Minister, Science and Policy Integration",Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
391197,2016-11-23,J.D. Neil Bouwer,"Assistant Deputy Minister, Science and Policy Integration",1,Neil Bouwer,"Assistant Deputy Minister, Science and Policy Integration",Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
377045,2016-04-07,JD Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
375062,2016-04-12,JD Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
376309,2016-04-28,JD Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
382523,2016-06-01,JD Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
382992,2016-06-01,JD Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
378783,2016-06-07,JD Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
385799,2016-09-27,JD Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
393900,2017-01-24,JD Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
394001,2017-01-24,JD Neil Bouwer,Assistant Deputy Minister,1,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
385590,2016-09-27,JD Neil Bower,Assistant Deputy Minister,1,Neil Bower,Assistant Deputy Minister,Neil Bower,Assistant Deputy Minister,Neil Bouwer,Assistant Deputy Minister
337237,2014-10-21,"Mr. Nathan Cullen, M.P.",Member of Parliament,1,Nathan Cullen,Member of Parliament,Nathan Cullen,Member of Parliament,Nathan Cullen,Member of Parliament
375468,2016-04-26,Mr. Nathon Gunn,Policy Advisor,1,Nathon Gunn,Policy Advisor,Nathon Gunn,Policy Advisor,Nathon Gunn,Policy Advisor
494397,2021-02-04,Mr. Norair Serengulian,"Director, Community Relations",1,Norair Serengulian,"Director, Community Relations",Norair Serengulian,Director of Community Relations,Norair Serengulian,Director of Community Relations
473994,2020-05-21,Ms. Nelly Shin,Member of Parliament,1,Nelly Shin,Member of Parliament,Nelly Shin,Member of Parliament,Nelly Shin,Member of Parliament
576864,2023-08-21,Nabeel  Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
595776,2024-02-28,Nabeel  Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
595777,2024-02-28,Nabeel  Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
596126,2024-02-28,Nabeel  Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
596130,2024-02-28,Nabeel  Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
596137,2024-02-28,Nabeel  Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
596176,2024-02-28,Nabeel  Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
596179,2024-02-28,Nabeel  Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
596181,2024-02-28,Nabeel  Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
596184,2024-02-28,Nabeel  Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
596187,2024-02-28,Nabeel  Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
596191,2024-02-28,Nabeel  Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
540165,2022-07-27,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
543522,2022-09-08,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
543925,2022-09-27,Nabeel Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
556739,2023-01-10,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
556759,2023-02-02,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
559985,2023-02-10,Nabeel Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
563054,2023-03-30,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
564859,2023-04-13,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
566357,2023-04-18,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
566362,2023-04-27,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
570187,2023-05-09,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
569805,2023-05-10,Nabeel Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
570376,2023-05-16,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
570378,2023-05-16,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
567328,2023-06-02,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
575059,2023-07-04,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
579470,2023-09-28,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
582083,2023-10-04,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
580277,2023-10-24,Nabeel Abdullah,"Regional Advisor, Calgary",1,Nabeel Abdullah,"Regional Advisor, Calgary",Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
594557,2024-02-28,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
595151,2024-02-28,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
595154,2024-02-28,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
595159,2024-02-28,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
595161,2024-02-28,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
595162,2024-02-28,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
595163,2024-02-28,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
595186,2024-02-28,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
595191,2024-02-28,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
595193,2024-02-28,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
595195,2024-02-28,Nabeel Abdullah,Regional Advisor,1,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor,Nabeel Abdullah,Regional Advisor
632880,2025-02-20,Nabih  Eldebs,"Secretary to Cabinet, Security and Intelligence",1,Nabih Eldebs,"Secretary to Cabinet, Security and Intelligence",Nabih Eldebs,Assistant Secretary to the Cabinet,Nabih Eldebs,Assistant Secretary to the Cabinet
602520,2024-04-23,Nabih Eldebs,"Assistant Secretary to the Cabinet, Security and Intelligence",1,Nabih Eldebs,"Assistant Secretary to the Cabinet, Security and Intelligence",Nabih Eldebs,Assistant Secretary to the Cabinet,Nabih Eldebs,Assistant Secretary to the Cabinet
621986,2024-10-08,Nabih Eldebs,Assistant Secretary to the Cabinet,1,Nabih Eldebs,Assistant Secretary to the Cabinet,Nabih Eldebs,Assistant Secretary to the Cabinet,Nabih Eldebs,Assistant Secretary to the Cabinet
632931,2025-02-19,Nabih Eldebs,Assistant Secretary to the Cabinet,1,Nabih Eldebs,Assistant Secretary to the Cabinet,Nabih Eldebs,Assistant Secretary to the Cabinet,Nabih Eldebs,Assistant Secretary to the Cabinet
613015,2024-07-31,Nabila Taha,Head of Risk Management,1,Nabila Taha,Head of Risk Management,Nabila Taha,Head of Risk Management,Nabila Taha,Head of Risk Management
525896,2022-02-17,Nabil Elasraoui,Venture Capital Associate,1,Nabil Elasraoui,Venture Capital Associate,Nabil Elasraoui,Venture Capital Associate,Nabil Elasraoui,Venture Capital Associate
568972,2023-05-02,Nada Elnabelsya,Policy Advisor,1,Nada Elnabelsya,Policy Advisor,Nada Elnabelsya,Policy Advisor,Nada Elnabelsya,Policy Advisor
571716,2023-06-20,Nada Fadol,"Senior Policy Analyst, Space Exploration Policy",1,Nada Fadol,"Senior Policy Analyst, Space Exploration Policy",Nada Fadol,"Senior Policy Analyst, Space Exploration Policy",Nada Fadol,"Senior Policy Analyst, Space Exploration Policy"
461026,2017-09-25,Nada Seamaan,Associate Deputy Minister,1,Nada Seamaan,Associate Deputy Minister,Nada Seeman,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
402123,2017-05-09,Nada Seaman,Associate Deputy Minister,1,Nada Seaman,Associate Deputy Minister,Nada Seeman,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
93583,2009-01-08,Nada Seeman,"Assistant Secretary, Economic Sector",1,Nada Seeman,"Assistant Secretary, Economic Sector",Nada Seeman,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
93694,2009-01-08,Nada Seeman,"Assistant Secretary, Economic Sector",1,Nada Seeman,"Assistant Secretary, Economic Sector",Nada Seeman,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
397731,2017-03-29,Nada Seeman,Associate Deputy Minister,1,Nada Seeman,Associate Deputy Minister,Nada Seeman,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
104714,2009-04-28,Nada Semaan,Assistant Secretary,1,Nada Semaan,Assistant Secretary,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
118935,2009-08-26,Nada Semaan,Assistant Secretary,1,Nada Semaan,Assistant Secretary,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
145735,2010-03-19,Nada Semaan,"Assistant Secretary, Economic Programs",1,Nada Semaan,"Assistant Secretary, Economic Programs",Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
297529,2013-10-17,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
326952,2014-05-28,Nada Semaan,Executive Vice President,1,Nada Semaan,Executive Vice President,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
366211,2015-12-11,Nada Semaan,Executive Vice President,1,Nada Semaan,Executive Vice President,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
387150,2016-11-08,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
389142,2016-11-22,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
389915,2016-11-25,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
390937,2016-11-28,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
390961,2016-11-28,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
393215,2017-02-03,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
397074,2017-02-09,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
396233,2017-02-15,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
398062,2017-03-27,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
401149,2017-05-01,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
403464,2017-05-09,Nada Semaan,Assistant Deputy Minister,1,Nada Semaan,Assistant Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
403772,2017-05-09,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
401130,2017-05-11,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
404982,2017-06-14,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
405233,2017-06-22,Nada Semaan,"Deputy Minister, Agriculture and Agri-Food",1,Nada Semaan,"Deputy Minister, Agriculture and Agri-Food",Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
404515,2017-06-30,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
404517,2017-06-30,Nada Semaan,Associate Deputy Minister,1,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister,Nada Semaan,Associate Deputy Minister
