comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1
507313,2021-05-27,Oliver Anderson,Director of Communications,1,Oliver Anderson
512986,2021-07-16,Oliver Anderson,Director of Communications,1,Oliver Anderson
513298,2021-07-20,Oliver Anderson,Policy Advisor,1,Oliver Anderson
517010,2021-11-18,Oliver Anderson,Director of Communications,1,Oliver Anderson
517709,2021-11-23,Oliver Anderson,Director of Communications,1,Oliver Anderson
519856,2021-12-07,Oliver Anderson,Director of Communications,1,Oliver Anderson
520073,2021-12-27,Oliver Anderson,Director of Communications,1,Oliver Anderson
524419,2022-02-17,Oliver Anderson,Director of Communications,1,Oliver Anderson
528142,2022-03-08,Oliver Anderson,Director of Communications,1,Oliver Anderson
537953,2022-06-23,Oliver Anderson,Director of Communications,1,Oliver Anderson
541359,2022-08-23,Oliver Anderson,Director of Communications,1,Oliver Anderson
543036,2022-09-09,Oliver Anderson,Director of Communications,1,Oliver Anderson
546599,2022-10-05,Oliver Anderson,Director of Communications,1,Oliver Anderson
546810,2022-10-31,Oliver Anderson,"Director of Communications, Minister of Environment and Climate Change",1,Oliver Anderson
562620,2023-03-07,Oliver Anderson,Director of Communications,1,Oliver Anderson
567994,2023-05-09,Oliver Anderson,Director of Communications,1,Oliver Anderson
