raw name,cleaned name,first_appearance,last_appearance,count,title
Nadia Kadri,Nadia Kadri,2017-04-20,2025-03-30,241,Director of Policy
Nadia Kadria,Nadia Kadria,2021-05-20,2021-05-20,1,Policy Advisor
Nadia Kadry,Nadia Kadri,2024-03-14,2024-04-30,3,Director of Policy
Nadia Khadri,Nadia Khadri,2021-05-18,2024-10-22,7,Director of Policy
Nadia Lombardi,Nadia Lombardi,2020-05-12,2020-05-12,1,Manager
Nadia Marceau,Nadia Marceau,2019-05-03,2019-05-03,2,Advisor
Nadia Scipio Del Campo,Nadia Scipio Del Campo,2018-10-31,2018-10-31,1,Deputy Director
Nadia St-louis,Nadia St-louis,2020-08-25,2020-08-25,1,Senior Program Analyst
Nadia Theodore,Nadia Theodore,2014-02-11,2024-09-10,53,Director
Nadim Kara,Nadim Kara,2022-09-21,2023-07-21,2,Deputy Director
Nadin Nanji,Nadin Nanji,2019-05-28,2019-05-28,1,Deputy Director
Nadine Beloin,Nadine Beloin,2021-11-19,2021-11-19,1,Senior Industry Development Officer
Nadine Bertrand,Nadine Bertrand,2014-11-20,2014-11-20,1,Parliamentary Secretary
Nadine Bourdeau,Nadine Bourdeau,2022-08-15,2022-08-15,1,Regional Regulatory Compliance and Enforcement Specialist
Nadine Caron,Nadine Caron,2018-10-02,2018-10-02,1,Member
Nadine Charest,Nadine Charest,2019-02-25,2024-01-16,6,Senior Trade Policy Officer
Nadine Crookes,Nadine Crookes,2016-05-03,2017-12-20,4,"Director, Natural Resource Conservation Branch"
Nadine Foster,Nadine Foster,2020-11-24,2022-06-16,2,Senior Policy Advisor
Nadine Gros-louie,Nadine Gros-louie,2023-04-06,2023-04-06,1,"Director, Parliamentary Affairs"
Nadine Gros-louis,Nadine Gros-louis,2023-03-13,2023-12-06,4,Staffer to Senator
Nadine Huggins,Nadine Huggins,2018-12-04,2022-05-10,3,"Executive Director, People Management and Community Engagement"
Nadine Leblanc,Nadine Leblanc,2020-04-27,2025-05-06,56,Senior Vice President
Nadine Lenlanc,Nadine Lenlanc,2022-05-24,2022-05-24,1,Senior Vice President
Nadine Nickner,Nadine Nickner,2017-05-04,2023-07-15,3,Assistant Director
Nadine Niles,Nadine Niles,2015-07-08,2015-07-08,1,Senior Compliance Engineer
Nadine Ramadan,Nadine Ramadan,2021-05-19,2024-07-11,5,Director of Communications
Nadine Roy,Nadine Roy,2022-02-14,2022-02-14,1,Chief Information Officer
Nadine Sivak,Nadine Sivak,2022-10-27,2022-10-27,1,Regional Manager
Nadine Spence,Nadine Spence,2023-09-03,2024-10-10,5,"Vice President, Indigenous Affairs and Cultural Heritage"
Nadine Stiller,Nadine Stiller,2021-12-03,2023-10-24,5,"Executive Director, Freshwater"
Nadir Patel,Nadir Patel,2008-12-16,2021-02-03,25,High Commissioner
Nadja Schauer,Nadja Schauer,2025-03-24,2025-03-24,1,Counsellor (Commercial) and Senior Trade Commissioner
Nadveep Bains,Nadveep Bains,2016-01-15,2016-01-15,1,Member of Parliament
Nafis Karim,Nafis Karim,2020-06-08,2021-04-26,2,Advisor to Assistant Deputy Minister
Naik Eshan,Naik Eshan,2023-09-01,2023-09-01,1,Director of Policy
Nail Mckenna,Nail Mckenna,2020-01-30,2020-01-30,1,Special Assistant
Naila Mahmood,Naila Mahmood,2017-08-15,2017-08-15,1,Communications and Outreach Assistant
Naim Nahza,Naim Nahza,2018-10-29,2018-10-29,1,Executive Director
Naim Nazha,Naim Nazha,2013-11-25,2022-02-14,9,"Executive Director, Navigation Safety and Environmental Programs"
Naina Sloan,Naina Sloan,2012-07-24,2024-11-29,66,Assistant Deputy Minister
Naina Thoppil,Naina Thoppil,2024-01-15,2024-08-12,3,Deputy Director
Naino Sloan,Naino Sloan,2021-05-06,2021-05-06,1,Assistant Deputy Minister
Nakeshia Atke,Nakeshia Atke,2023-05-11,2023-05-11,1,Senior Policy Advisor
Nakeshia Atkey,Nakeshia Atkey,2021-04-14,2021-06-20,2,Regulatory Advisor
Nalan Yuksel,Nalan Yuksel,2013-02-26,2013-02-26,1,Advisor
Namir Anani,Namir Anani,2009-02-12,2009-02-12,1,Executive Director
Nan Duan,Nan Duan,2011-10-19,2011-10-19,1,Trade Commissioner
Nana Kwamena,Nana Kwamena,2023-05-30,2023-05-30,1,Director
Nana Tanaka,Nana Tanaka,2023-05-25,2023-05-25,1,Assistant Director
Nanao Kachi,Nanao Kachi,2013-07-11,2023-11-01,4,"Director, Social and Consumer Policy"
Nancie Villeneuve,Nancie Villeneuve,2020-10-05,2023-05-26,5,Regional Director
Nancy Althot,Nancy Althot,2017-07-10,2017-07-10,1,Executive Assistant
Nancy Ames,Nancy Ames,2017-10-26,2017-11-01,2,Research Scientist
Nancy Baker,Nancy Baker,2008-07-08,2015-03-26,28,Policy Advisor
Nancy Belanger,Nancy Belanger,2018-02-13,2021-04-21,4,Commissioner of Lobbying
Nancy Bernard,Nancy Bernard,2018-02-13,2022-07-18,2,Trade Commissioner
Nancy Bishay,Nancy Bishay,2010-06-02,2019-05-16,10,Director of Strategic Planning
Nancy Bishy,Nancy Bishy,2010-04-28,2010-04-28,1,Press Secretary
Nancy Bisson,Nancy Bisson,2013-07-17,2013-07-17,1,Executive Assistant
Nancy Boucher,Nancy Boucher,2019-06-10,2019-06-10,2,Chief of Staff
Nancy Brassard Fortin,Nancy Brassard Fortin,2017-05-02,2017-05-02,1,Staffer
Nancy Brassard-fortin,Nancy Brassard-fortin,2018-02-05,2018-02-05,1,Assistant to Member of Parliament
Nancy C Raine,Nancy Raine,2013-06-06,2013-06-06,1,Senator
Nancy C Seymour,Nancy C Seymour,2022-06-07,2022-06-07,1,Manager
Nancy C. Raine,Nancy C. Raine,2016-04-14,2016-04-14,1,Member of Parliament
Nancy Carpenter,Nancy Carpenter,2012-05-18,2012-05-18,1,Senior Advisor
Nancy Chahwan,Nancy Chahwan,2013-03-11,2021-10-28,13,Chief Human Resources Officer
Nancy Cheng,Nancy Cheng,2009-10-09,2016-03-15,4,Assistant Auditor General
Nancy D'agostino,Nancy Dagostino,2019-03-28,2019-03-28,1,Director
Nancy Dube,Nancy Dube,2008-08-06,2009-04-02,2,Special Assistant
Nancy Faraday,Nancy Faraday,2013-05-28,2013-05-28,1,Manager
Nancy Faraday-smith,Nancy Faraday-smith,2017-04-27,2018-06-06,10,Manager
Nancy Fitchett,Nancy Fitchett,2021-12-02,2023-04-20,14,Vice President and Chief Financial Officer
Nancy Fraser,Nancy Fraser,2020-05-19,2020-08-18,3,Executive Assistant
Nancy Gardiner,Nancy Gardiner,2016-10-07,2025-06-04,116,President
Nancy Gardner,Nancy Gardiner,2025-01-22,2025-01-22,1,President
Nancy Gauthier,Nancy Gauthier,2019-05-01,2019-05-01,1,Vice President
Nancy Green,Nancy Green,2013-05-30,2014-10-01,2,Senator
Nancy Green Raine,Nancy Greene Raine,2012-11-01,2018-04-25,8,Senator
Nancy Green-raine,Nancy Greene Raine,2012-10-16,2016-10-18,4,Senator
Nancy Greene Raine,Nancy Greene Raine,2010-09-28,2018-04-25,65,Senator
Nancy Greene-raine,Nancy Greene Raine,2011-07-21,2017-02-12,11,Senator
Nancy Hamsawi,Nancy Hamsawi,2020-02-05,2020-02-05,1,Assistant Deputy Minister
Nancy Hamzawi,Nancy Hamzawi,2010-12-14,2025-01-21,136,Assistant Deputy Minister
Nancy Hamzowi,Nancy Hamzowi,2017-07-18,2017-09-22,3,Director General
Nancy Harling,Nancy Hartling,2020-08-04,2020-08-04,1,Senator
Nancy Harris,Nancy Harris,2013-10-08,2022-12-20,3,Director General
Nancy Hartling,Nancy Hartling,2017-10-24,2024-07-22,40,Senator
Nancy Healey,Nancy Healey,2021-07-29,2024-10-17,54,"Commissioner, Employers"
Nancy Healy,Nancy Healy,2021-09-01,2023-04-21,5,"Commissioner, Employers"
Nancy Hector,Nancy Hector,2018-10-31,2019-01-28,2,Deputy Director
Nancy Horseman,Nancy Horsman,2009-09-09,2016-05-09,3,Assistant Deputy Minister
Nancy Horsman,Nancy Horsman,2009-08-19,2016-07-26,123,Assistant Deputy Minister
Nancy Johns,Nancy Johns,2019-01-14,2020-01-30,4,"Chief, Industry Partnerships"
Nancy Karetak-lindell,Nancy Karetak-lindell,2025-02-18,2025-04-10,2,Senator
Nancy Kearnan,Nancy Kearnan,2013-11-18,2019-01-22,2,"Director General, Northern Governance"
Nancy Kingsbury,Nancy Kingsbury,2020-06-15,2023-11-06,2,Senior Policy Advisor and Project Manager
Nancy Klenavic,Nancy Klenavic,2010-12-14,2013-02-01,2,"Assistant Deputy Minister, Special Advisor"
Nancy Kyte,Nancy Kyte,2017-05-18,2017-11-21,3,Senior Portfolio Manager
Nancy Laberge,Nancy Laberge,2013-05-13,2013-05-13,1,"Trade Commissioner, Consumer Products"
Nancy Laflamme,Nancy Laflamme,2017-11-01,2017-11-01,1,Project Officer
Nancy Lu,Nancy Lu,2023-11-06,2023-11-06,1,Business Officer
Nancy Macartney,Nancy Macartney,2010-01-28,2010-01-28,1,Senior Advisor
Nancy Mackinnon,Nancy Mackinnon,2018-10-29,2018-10-29,1,Policy Analyst
Nancy Mann,Nancy Mann,2010-12-16,2011-03-09,2,Industrial Technology Advisor
Nancy Mccarthy,Nancy Mccarthy,2024-03-06,2025-03-05,4,Implementation Officer
Nancy Miller,Nancy Miller,2024-05-29,2024-05-29,1,Acting Assistant Deputy Minister
Nancy Milroy Swainson,Nancy Milroy-swainson,2013-05-16,2014-01-23,4,Director General
Nancy Milroy-swainson,Nancy Milroy-swainson,2009-09-10,2019-04-25,23,Director General
Nancy Nancy Faraday-smith,Nancy Nancy Faraday-smith,2018-05-08,2018-05-08,1,Acting Director
Nancy Othmer,Nancy Othmer,2019-10-15,2023-05-03,2,Assistant Deputy Minister
Nancy Pond,Nancy Pond,2024-05-01,2024-05-01,1,Resource Manager
Nancy Porteous,Nancy Porteous,2014-12-03,2019-05-02,2,Director General
Nancy Rain Green,Nancy Raine (greene,2016-05-31,2016-05-31,1,Senator
Nancy Raine,Nancy Raine,2011-07-21,2017-12-07,18,Senator
Nancy Raine (greene,Nancy Raine (greene,2011-06-07,2011-06-07,1,Senator
Nancy Ready,Nancy Ready,2018-09-18,2018-09-18,1,Senior Policy Advisor
Nancy Rheault,Nancy Rheault,2024-04-17,2025-02-24,3,Senior Director
Nancy Roberts,Nancy Roberts,2011-11-01,2011-11-01,1,"Director General, Intergovernmental Relations"
Nancy Ruth,Nancy Ruth,2010-10-19,2016-11-29,19,Senator
Nancy Seymour,Nancy Seymour,2015-03-25,2023-11-21,8,Manager
Nancy Shaw,Nancy Shaw,2011-03-03,2013-02-14,2,Executive Assistant
Nancy Smith,Nancy Smith,2017-04-24,2017-04-24,1,Senior Policy Advisor
Nancy Smyth,Nancy Smyth,2016-10-18,2018-09-17,6,Director General
Nancy Stonelake,Nancy Stonelake,2009-03-17,2009-03-17,1,Industrial Technology Advisor
Nancy Thornton,Nancy Thornton,2018-07-10,2018-07-10,1,Senior Policy Advisor
Nancy Tremblay,Nancy Tremblay,2017-11-08,2025-06-11,58,Associate Assistant Deputy Minister
Nancy Vachon,Nancy Vachon,2021-01-15,2021-01-15,1,Manager
Nancy Webster Cole,Nancy Webster Cole,2008-07-24,2009-04-20,7,"Senior Manager, Telemarketing Regulations"
Nancy Xue,Nancy Xue,2018-11-19,2019-05-06,4,Parliamentary Assistant
Nanda Yash,Nanda Yash,2024-01-26,2024-01-26,1,Policy Advisor
Nanki Signh,Nanki Signh,2021-07-08,2021-07-08,1,Executive Assistant
Nanki Singh,Nanki Signh,2021-07-20,2021-07-20,1,Executive Assistant
Nanveet Khinda,Nanveet Khinda,2016-11-17,2018-02-06,4,"Special Assistant, Policy"
Naoko Hawkins,Naoko Hawkins,2022-09-07,2022-09-07,1,Policy Analyst
Naomi Christensen,Naomi Christensen,2011-09-23,2012-03-01,3,Parliamentary Secretary Assistant
Naomi Ingabire,Naomi Ingabire,2024-08-09,2024-08-09,1,"Policy Advisor, Digital Media and Distribution"
Naomi Katsumi,Naomi Katsumi,2012-07-24,2024-06-04,5,"Senior Advisor, Marine Air Emissions"
Naomi Pelletier,Naomi Pelletier,2012-07-12,2013-04-03,9,Policy Advisor
Naomi Sterling,Naomi Sterling,2022-06-15,2022-06-15,1,Deputy Director
Naqiyah Telia,Naqiyah Telia,2022-05-17,2023-04-04,5,Staffer
Naran Leseigneur,Naran Leseigneur,2025-02-17,2025-02-17,1,Staffer to Minister
Nardia Ali,Nardia Ali,2021-08-06,2023-03-30,2,Manager
Naresh Raghubeer,Nouresh Raghubeer,2013-05-09,2013-05-09,1,Policy Advisor
Naresh Singh,Naresh Singh,2009-06-04,2011-06-02,7,Acting Vice President
Narinder Grewal,Narinder Grewal,2015-04-22,2015-04-22,1,Member of Parliament
Naseer Malik,Naseer Malik,2018-02-07,2018-02-07,1,Constituency Assistant
Naser Jan,Naser Jan,2024-03-11,2024-03-11,1,Policy Analyst
Nash Ann,Nash Ann,2011-08-25,2011-08-25,1,Associate Director
Nash Yanda,Nash Yanda,2022-08-02,2022-08-02,1,Staff
Nashina Shariff,Nashina Shariff,2018-08-29,2024-09-10,19,Manager
Nashira Popovic,Nashira Popovic,2024-09-16,2024-09-16,1,"Manager, STBBI Estimates and Field Surveillance Section"
Nasir Ebrahimkhail,Nasir Ebrahimkhail,2024-01-29,2024-06-12,2,Senior Development Officer
Nasra Nejatian,Nasra Nejatian,2012-06-05,2012-06-05,1,"Director, Strategic Planning"
Nasser Haidar,Nasser Haidar,2020-02-19,2025-03-03,6,Parliamentary Assistant
Nasser Haider,Nasser Haider,2023-11-07,2024-09-26,2,Advisor
Nassima Zobir Bouguerba,Nassima Zobir Bouguerba,2024-07-17,2025-03-27,2,"Director General, Marine Services and Small Vessels"
Natacha Engel,Natacha Engel,2017-09-22,2021-11-24,131,Senior Policy Advisor
Natacha Engels,Natacha Engel,2020-07-10,2020-07-10,1,Senior Policy Advisor
Natacha Engle,Natacha Engel,2020-05-21,2020-05-21,1,Senior Policy Advisor
Natahalie Podeszfinski,Natahalie Podeszfinski,2009-11-13,2009-11-13,1,Policy Advisor and Special Assistant
Natahniel Mullin,Natahniel Mullin,2020-05-11,2020-05-11,1,Senior Regional Advisor
Natalia Jankowski,Natalia Jankowski,2012-06-11,2012-06-11,1,Assistant
Natalia Koop,Natalia Koop,2023-05-30,2023-10-03,2,"Acting Director, Governance"
Natalia Riquelme,Natalia Riquelme,2020-05-14,2020-08-18,4,Chief of Staff
Natalia Uscinowicz,Natalia Uscinowicz,2021-12-15,2021-12-15,1,Senior Supervisor
Natalia Ward,Natalia Ward,2018-06-18,2018-06-18,1,Senior Economist
Natalia Zhou,Natalia Zhou,2022-09-26,2024-10-16,57,"Regional Advisor, West and North"
Natalie Austin,Natalie Austin,2024-04-03,2024-04-03,1,"Manager, National Marine Conservation Area Establishment"
Natalie Bechamp,Natalie Bechamp,2017-04-21,2017-04-21,1,Acting Director General
Natalie Bosse,Natalie Bosse,2019-11-06,2021-05-15,2,Director General
Natalie Boulay,Natalie Boulay,2019-08-28,2019-08-28,1,"Lead, Digital Technologies Supercluster"
Natalie Brett,Natalie Brett,2023-06-07,2023-06-07,1,"Manager, Indigenous Sport"
Natalie Clayton,Natalie Clayton,2011-05-31,2017-12-07,2,Director
Natalie Dillon,Natalie Dillon,2023-03-09,2023-11-23,3,Policy Advisor
Natalie Dolan,Natalie Dolan,2012-06-06,2023-01-19,21,"Director, Rail Policy"
Natalie Duhamed,Natalie Duhamed,2021-12-02,2021-12-02,1,Senior Constituency Advisor
Natalie Duhamel,Natalie Duhamel,2016-01-08,2020-01-23,3,Executive Assistant
Natalie Dupont,Natalie Dupont,2022-10-03,2022-10-03,1,Manager
Natalie Edwardson,Natalie Edwardson,2022-06-13,2022-10-26,2,Senior Policy Manager
Natalie Essiembre,Natalie Essiembre,2019-04-07,2019-04-07,1,Parliamentary Affairs Advisor
Natalie Fay,Natalie Fay,2022-06-08,2022-06-08,1,Senior Communications Advisor
Natalie Fernandes,Natalie Fernandes,2024-06-14,2024-08-19,2,Senior Policy Officer
Natalie Fletcher,Natalie Fletcher,2011-02-25,2017-02-15,10,Senior Policy Advisor
Natalie Frank,Natalie Frank,2021-02-03,2021-06-10,2,Director
Natalie Fraser,Natalie Fraser,2024-06-26,2024-07-04,2,Manager | Senior Policy Advisor
Natalie Gahimbare,Nathalie Gahimbare,2021-05-20,2021-05-20,1,Policy Advisor
Natalie Gendron,Natalie Gendron,2012-06-05,2012-06-05,1,"Assistant Director, CIHR"
Natalie Gravelle,Natalie Gravelle,2024-11-27,2024-11-27,1,Acting Director
Natalie Hall,Natalie Hall,2014-12-10,2014-12-10,1,"Manager, Communications and Media Relations"
Natalie Halpenny,Natalie Halpenny,2013-05-08,2013-05-08,1,Staffer
Natalie Knox,Natalie Knox,2023-01-04,2024-10-03,3,Director
Natalie Lamarche,Natalie Lamarche,2024-12-03,2024-12-03,1,Project Coordinator
Natalie Mcgee,Natalie Mcgee,2018-08-31,2019-06-25,3,Executive Director
Natalie Morin,Natalie Morin,2018-02-27,2020-07-10,2,Director General
Natalie Ouimet,Natalie Ouimet,2014-11-20,2015-02-26,4,Parliamentary Assistant
Natalie Page,Natalie Page,2022-02-22,2024-02-13,7,Director General
Natalie Pennefather,Natalie Pennefather,2024-07-04,2024-11-20,3,"Director, Lands and Economic Development"
Natalie Podefzfinfki,Natalie Podefzfinfki,2010-12-09,2010-12-09,1,Director of Policy
Natalie Saint-denis,Natalie Saint-denis,2016-06-29,2016-06-29,1,Chief of Staff
Natalie Sinclair-desgagne,Nathalie Sinclair-desgagne,2022-02-01,2022-02-24,2,Member of Parliament
Natalie Spagnuolo,Natalie Spagnuolo,2023-10-23,2023-10-23,1,Senior Policy Analyst
Natalie St Lawrence,Natalie St Lawrence,2017-04-11,2017-04-11,1,Director
Natalie St-denis,Natalie St-denis,2016-06-29,2016-09-08,2,Special Assistant
Natalie St. Lawrence,Natalie St. Lawrence,2017-06-12,2025-02-24,7,Director General
Natalie Tessier,Natalie Tessier,2022-03-25,2023-09-27,2,Senior Veterinary Officer
Natalie Theberge,Nathalie Theberge,2015-10-14,2024-12-04,2,Director General
Natalie Therault,Natalie Therault,2022-11-29,2022-11-29,1,Director General
Natalie Theriault,Natalie Theriault,2017-02-16,2024-11-27,24,Executive Director
Natalie Verdon-chu,Natalie Verdon-chu,2022-10-14,2022-10-14,1,Project Manager
Natalie Woodcock,Natalie Woodcock,2017-03-24,2017-06-12,4,Executive Assistant
Natalie Woodland,Natalie Woodland,2024-01-11,2025-05-29,26,"Regional Advisor, Ontario"
Natalie Zhou,Natalie Zhou,2023-10-26,2023-10-26,1,"Regional Advisor, West and North"
Natalka Cmoc,Natalka Cmoc,2018-10-12,2023-08-30,16,Senior Director General
Natasa Forte,Natasa Forte,2024-02-05,2024-02-05,1,Policy Advisor
Natascha Barone-mcnabb,Natascha Barone-mcnabb,2023-03-22,2024-02-02,4,Special Advisor
Natascha Barron-mcnabb,Natascha Barron-mcnabb,2022-09-28,2023-10-04,9,Special Advisor
Natascha Kochhar,Natascha Kochhar,2024-07-15,2024-07-15,1,Atlantic Regional Advisor
Natasha Cortes,Natasha Cortes,2025-02-19,2025-02-19,1,Trade Policy Officer
Natasha Entwistle,Natasha Entwistle,2016-07-13,2024-10-23,6,Parliamentary Affairs Advisor
Natasha Enwistle,Natasha Enwistle,2022-10-14,2022-10-14,2,"Director, Parliamentary Affairs"
Natasha Faruqui,Natasha Faruqui,2020-08-12,2020-08-12,1,Manager
Natasha Kay Brenders,Natasha Kay Brenders,2014-09-22,2014-09-22,1,Vice President
Natasha Khan,Natasha Khan,2018-04-25,2018-04-25,1,"Director, Regulatory Policy"
Natasha Kim,Natasha Kim,2017-11-02,2025-05-28,142,Assistant Deputy Minister
Natasha Kocchar,Natascha Kochhar,2024-01-18,2024-01-18,1,Atlantic Regional Advisor
Natasha Kochar,Natascha Kochhar,2024-09-25,2024-09-25,1,Atlantic Regional Advisor
Natasha Kochhar,Natasha Kochhar,2023-10-23,2024-11-12,27,Atlantic Regional Advisor
Natasha Kochlar,Natasha Kochlar,2024-01-24,2024-01-24,1,Regional Affairs Advisor
Natasha Kornak,Natasha Kornak,2018-06-29,2018-06-29,1,Staffer
Natasha Leclerc,Natasha Leclerc,2014-12-01,2014-12-01,1,Legal Counsel
Natasha Lepur,Natasha Lepur,2019-04-04,2022-10-27,5,Office Administrator
Natasha Levesque-hill,Natasha Levesque-hill,2023-07-26,2023-07-26,1,Director General
Natasha Manjii,Natasha Manjii,2017-09-07,2017-09-07,1,Advisor
Natasha Montemurro,Natasha Montemurro,2024-07-23,2024-07-23,1,Director of Policy
Natasha Pateman,Natasha Pateman,2015-03-18,2024-03-01,3,Director
Natasha Rascanin,Natasha Rascanin,2011-02-23,2018-09-25,27,Assistant Deputy Minister
Natasha Rascannin,Natasha Rascanin,2016-04-14,2016-04-14,1,Assistant Deputy Minister
Natasha Reimer,Natasha Reimer,2022-03-18,2023-02-09,6,Policy Advisor
Natasha Rende,Natasha Rende,2024-10-29,2024-10-29,1,"Director, Programs"
Natasha Roebuck,Natasha Roebuck,2013-11-27,2013-11-27,1,Staffer
Natasha Rowbuck,Natasha Roebuck,2013-11-27,2013-11-27,1,Staffer
Natasha Tascanin,Natasha Rascanin,2018-11-14,2018-11-14,1,Assistant Deputy Minister
Natasha Van Bentum,Natasha Van Bentum,2024-03-14,2024-03-14,1,Outreach Advisor
Nate Erskine Smith,Nate Erskine Smith,2019-12-17,2019-12-17,1,Member of Parliament
Nate Erskine-smith,Nate Erskine Smith,2018-08-28,2018-08-28,1,Member of Parliament
Nate Feldman,Nate Feldman,2024-12-10,2024-12-10,1,Parliamentary Secretary
Nathacha Engel,Natacha Engel,2020-03-12,2020-03-12,1,Senior Policy Advisor
Nathalie Altherr,Nathalie Altherr,2021-06-07,2021-06-07,1,Executive Assistant to Assistant Deputy Minister
Nathalie Bechamp,Nathalie Bechamp,2017-01-26,2024-03-15,7,Chief of Investor Services
Nathalie Belliveau,Nathalie Belliveau,2017-06-12,2017-06-12,1,Director
Nathalie Bergeron,Nathalie Bergeron,2021-04-09,2023-03-03,5,Senior Policy Advisor
Nathalie Bertrand,Nathalie Bertrand,2025-01-29,2025-01-29,1,Associate Assistant Deputy Minister
Nathalie Bouchard,Nathalie Bouchard,2022-05-04,2022-05-04,1,"Deputy Director, Analysis, Intelligence and Data Collaboration"
Nathalie Brault,Nathalie Brault,2021-06-17,2021-06-30,3,Senior Director
Nathalie Charette,Nathalie Charette,2018-11-01,2018-11-01,2,Manager
Nathalie Clayton,Nathalie Clayton,2011-03-07,2011-03-29,2,Senior Policy Advisor
Nathalie Cote,Nathalie Cote,2024-07-12,2024-07-12,2,Chief of Staff
Nathalie Couture,Nathalie Couture,2021-03-11,2021-03-11,1,Senior Policy Advisor
Nathalie Dagg,Nathalie Dagg,2024-10-02,2024-10-02,1,Manager
Nathalie Deslauriers,Nathalie Deslauriers,2022-11-16,2024-10-04,3,Executive Director
Nathalie Desrochers,Nathalie Desrochers,2023-09-12,2024-07-15,6,Senior Program Officer
Nathalie Drouin,Nathalie Drouin,2017-03-03,2023-12-20,13,Deputy Clerk
Nathalie Dube,Nathalie Dube,2016-05-20,2024-06-18,4,Director General
Nathalie Duran,Nathalie Duran,2009-02-12,2009-02-12,1,Policy Analyst
Nathalie Durand,Nathalie Durand,2009-02-26,2022-08-10,23,Executive Director
Nathalie Fletcher,Natalie Fletcher,2012-04-18,2013-11-27,2,Senior Policy Advisor
Nathalie Fleury,Nathalie Fleury,2021-01-13,2023-01-20,2,"Director, Constituency Office"
Nathalie Fortin,Nathalie Fortin,2024-11-11,2024-11-11,1,Administrative Assistant
Nathalie G. Drouin,Nathalie G. Drouin,2020-01-30,2025-01-30,22,Deputy Clerk of the Privy Council and Associate Secretary
Nathalie Gagnon,Nathalie Gagnon,2016-09-08,2023-02-16,2,Project Manager
Nathalie Gahibare,Nathalie Gahimbare,2022-08-03,2022-08-03,1,Policy Advisor
Nathalie Gahimbara,Nathalie Gahimbare,2021-06-02,2021-06-02,1,Policy Advisor
Nathalie Gahimbare,Nathalie Gahimbare,2020-06-22,2023-06-26,76,Policy Advisor
Nathalie Gamhbiare,Nathalie Gamhbiare,2022-05-05,2022-05-05,1,Policy Clerk
Nathalie Gendron,Nathalie Gendron,2010-10-04,2010-10-04,1,Assistant Director
Nathalie Gour,Nathalie Gour,2024-10-08,2025-05-29,2,Director General
Nathalie Guay,Nathalie Guay,2016-01-12,2017-05-23,14,Senior Special Assistant
Nathalie Jackson,Nathalie Jackson,2015-05-07,2015-05-07,1,Analyst
