comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2
433369,2018-09-06,Dr. Robert Kitchen,Member of Parliament,1,Robert Kitchen,Member of Parliament,Robert Kitchen,Member of Parliament
437581,2018-11-01,Dr. Robert Kitchen,Member of Parliament,1,Robert Kitchen,Member of Parliament,Robert Kitchen,Member of Parliament
453956,2019-05-30,Dr. Robert Kitchen,Member of Parliament,1,Robert Kitchen,Member of Parliament,Robert Kitchen,Member of Parliament
466297,2020-02-06,Dr. Robert Kitchen,Member of Parliament,1,Robert Kitchen,Member of Parliament,Robert Kitchen,Member of Parliament
483492,2020-09-23,Dr. Robert Kitchen,Member of Parliament,1,Robert Kitchen,Member of Parliament,Robert Kitchen,Member of Parliament
490905,2020-11-03,Dr. Robert Kitchen,Member of Parliament,1,Robert Kitchen,Member of Parliament,Robert Kitchen,Member of Parliament
84934,2008-10-01,Dr. Robert Walker,Assistant Deputy Minister,1,Robert Walker,Assistant Deputy Minister,Robert Walker,Assistant Deputy Minister
87991,2008-11-10,Dr. Robert Walker,Assistant Deputy Minister,1,Robert Walker,Assistant Deputy Minister,Robert Walker,Assistant Deputy Minister
138357,2010-01-20,Dr. Robert Walker,"Assistant Deputy Minister, Science and Technology",1,Robert Walker,"Assistant Deputy Minister, Science and Technology",Robert Walker,Assistant Deputy Minister
158608,2010-10-26,Honourable Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
424527,2018-04-18,Honourable Robert Black,Senator,1,Robert Black,Senator,Robert Black,Senator
150719,2010-06-08,Honourable Rob Moore,"Minister of State, Small Business and Tourism",1,Rob Moore,"Minister of State, Small Business and Tourism",Rob Moore,Member of Parliament
150721,2010-06-11,Honourable Rob Moore,"Minister of State, Small Business and Tourism",1,Rob Moore,"Minister of State, Small Business and Tourism",Rob Moore,Member of Parliament
155073,2010-08-23,Honourable Rob Moore,"Minister of State, Small Business and Tourism",1,Rob Moore,"Minister of State, Small Business and Tourism",Rob Moore,Member of Parliament
160211,2010-11-02,Honourable Rob Moore,"Minister of State, Small Business and Tourism",1,Rob Moore,"Minister of State, Small Business and Tourism",Rob Moore,Member of Parliament
189642,2011-09-27,Honourable Rob Moore,Member of Parliament,1,Rob Moore,Member of Parliament,Rob Moore,Member of Parliament
329789,2014-05-10,"Honourable, Rob Nicholson",Member of Parliament,1,Rob Nicholson,Member of Parliament,Rob Nicholson,Member of Parliament
379730,2016-05-03,Honourable Rona Ambrose,Leader of the Opposition,1,Rona Ambrose,Leader of the Opposition,Rona Ambrose,"Minister, Health"
354144,2015-04-23,Honourable Ron Cannan,Member of Parliament,1,Ron Cannan,Member of Parliament,Ron Cannan,Member of Parliament
414806,2017-12-06,Honourable Senator Rosa Galvez,Senator,1,Rosa Galvez,Senator,Rosa Galvez,Senator
321775,2014-04-09,Hon Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
368022,2016-01-26,Hon Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
158509,2010-09-22,Hon. Ralph Goodale,Deputy Leader of the Opposition,1,Ralph Goodale,Deputy Leader of the Opposition,Ralph Goodale,Member of Parliament
159448,2010-10-20,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
163384,2010-12-15,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
193384,2011-10-18,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
299889,2013-10-31,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
323692,2014-04-07,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
334674,2014-09-23,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
337255,2014-10-08,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
337867,2014-10-21,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
355301,2015-05-07,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
355562,2015-05-14,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
376856,2016-04-19,Hon. Ralph Goodale,"Minister, Public Safety and Emergency Preparedness",1,Ralph Goodale,"Minister, Public Safety and Emergency Preparedness",Ralph Goodale,Member of Parliament
388428,2016-10-19,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
402055,2017-05-10,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
422239,2018-02-22,Hon. Ralph Goodale,Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
455735,2019-05-28,Hon. Ralph Goodale,Minister,1,Ralph Goodale,Minister,Ralph Goodale,Member of Parliament
454998,2019-06-11,Hon. Ralph Goodale,"Minister, Public Safety",1,Ralph Goodale,"Minister, Public Safety",Ralph Goodale,Member of Parliament
455000,2019-06-11,Hon. Ralph Goodale,"Minister, Public Safety",1,Ralph Goodale,"Minister, Public Safety",Ralph Goodale,Member of Parliament
226330,2012-05-29,"Hon. Ralph Goodale, P.C., M.P.",Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
284951,2013-07-25,"Hon. Ralph Goodale, P.C., M.P.",Member of Parliament,1,Ralph Goodale,Member of Parliament,Ralph Goodale,Member of Parliament
384738,2016-09-07,"Hon. Ralph Goodale, P.C., M.P.","Minister, Public Safety",1,Ralph Goodale,"Minister, Public Safety",Ralph Goodale,Member of Parliament
399696,2017-04-24,"Hon. Ralph Goodale, P.C., M.P.","Minister, Public Safety",1,Ralph Goodale,"Minister, Public Safety",Ralph Goodale,Member of Parliament
423487,2018-03-08,"Hon. Ralph Goodale, P.C., M.P.","Minister, Public Safety",1,Ralph Goodale,"Minister, Public Safety",Ralph Goodale,Member of Parliament
422852,2018-03-27,"Hon. Ralph Goodale, P.C., M.P.","Minister, Public Safety and Emergency Preparedness",1,Ralph Goodale,"Minister, Public Safety and Emergency Preparedness",Ralph Goodale,Member of Parliament
520834,2021-11-05,Hon. Randy Boissonnault,Minister of Finance | Minister of Tourism,1,Randy Boissonnault,Minister of Finance | Minister of Tourism,Randy Boissonnault,Minister of Tourism and Associate Minister of Finance
536085,2022-06-06,Hon. Randy Boissonnault,Minister of Tourism and Associate Minister of Finance,1,Randy Boissonnault,Minister of Tourism and Associate Minister of Finance,Randy Boissonnault,Minister of Tourism and Associate Minister of Finance
539228,2022-07-28,Hon. Randy Boissonnault,Minister of Tourism | Associate Minister of Finance,1,Randy Boissonnault,Minister of Tourism | Associate Minister of Finance,Randy Boissonnault,Minister of Tourism and Associate Minister of Finance
560479,2023-03-23,Hon. Ratna Omidvar,Senator,1,Ratna Omidvar,Senator,Ratna Omidvar,Senator
173985,2011-06-09,Hon. Raynell Andrewychuk,Senator,1,Raynell Andrewychuk,Senator,Raynell Andreychuk,Senator
427633,2018-06-05,Hon. Raynell Andreychuk,Member,1,Raynell Andreychuk,Member,Raynell Andreychuk,Senator
592564,2024-01-11,Hon. Rechie Valdez,"Minister, Small Business",1,Rechie Valdez,"Minister, Small Business",Rechie Valdez,Member of Parliament
158981,2010-10-04,Hon. Rob,Merrifield,1,Rob,Merrifield,Rob,Senior Advisor
462594,2019-12-09,Hon. Rob Black,Senator,1,Rob Black,Senator,Rob Black,Senator
468762,2020-03-10,Hon. Rob Black,Senator,1,Rob Black,Senator,Rob Black,Senator
471420,2020-04-07,Hon. Rob Black,Senator,1,Rob Black,Senator,Rob Black,Senator
476280,2020-04-07,Hon. Rob Black,Senator,1,Rob Black,Senator,Rob Black,Senator
471602,2020-04-23,Hon. Rob Black,Senator,1,Rob Black,Senator,Rob Black,Senator
446455,2019-02-20,Hon. Robert Balck,Senator,1,Robert Balck,Senator,Robert Black,Senator
427632,2018-06-05,Hon. Robert Black,Member,1,Robert Black,Member,Robert Black,Senator
434435,2018-09-25,Hon. Robert Black,Senator,1,Robert Black,Senator,Robert Black,Senator
469668,2020-03-11,Hon. Robert Black,Senator,1,Robert Black,Senator,Robert Black,Senator
492554,2020-12-09,Hon. Robert Black,Senator,1,Robert Black,Senator,Robert Black,Senator
492647,2020-12-18,Hon. Robert Black,Senator,1,Robert Black,Senator,Robert Black,Senator
505666,2021-04-08,Hon. Robert Black,Senator,1,Robert Black,Senator,Robert Black,Senator
364924,2015-12-08,Hon Robert Nault,Member of Parliament,1,Robert Nault,Member of Parliament,Robert Nault,Member of Parliament
379030,2016-05-10,Hon. Robert Nault,Member of Parliament,1,Robert Nault,Member of Parliament,Robert Nault,Member of Parliament
381461,2016-06-07,Hon. Robert Nault,Member of Parliament,1,Robert Nault,Member of Parliament,Robert Nault,Member of Parliament
404824,2017-07-06,Hon. Robert Nault,Member of Parliament,1,Robert Nault,Member of Parliament,Robert Nault,Member of Parliament
407645,2017-08-29,Hon. Robert Nault,Member of Parliament,1,Robert Nault,Member of Parliament,Robert Nault,Member of Parliament
423121,2018-03-29,Hon. Robert Nault,Member of Parliament,1,Robert Nault,Member of Parliament,Robert Nault,Member of Parliament
425386,2018-04-24,Hon. Robert Nault,Member of Parliament,1,Robert Nault,Member of Parliament,Robert Nault,Member of Parliament
425246,2018-04-19,"Hon. Robert Nault, P.C., M.P.",Member of Parliament,1,Robert Nault,Member of Parliament,Robert Nault,Member of Parliament
437279,2018-10-30,"Hon. Robert Nault, P.C., M.P.",Member of Parliament,1,Robert Nault,Member of Parliament,Robert Nault,Member of Parliament
107534,2009-05-21,Hon. Robert Nicholson,Minister of Justice and Attorney General of Canada,1,Robert Nicholson,Minister of Justice and Attorney General of Canada,Robert Nicholson,Minister of Justice
565665,2023-05-15,Hon. Robert Oliphant,Member of Parliament,1,Robert Oliphant,Member of Parliament,Robert Oliphant,Member of Parliament
90583,2009-01-15,Hon. Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
99755,2009-04-02,Hon. Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
104056,2009-04-02,Hon. Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
103057,2009-04-22,Hon. Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
145197,2010-03-30,Hon. Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
145198,2010-03-30,Hon. Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
145199,2010-03-30,Hon. Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
145200,2010-03-30,Hon. Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
161883,2010-11-30,Hon. Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
166067,2011-02-02,Hon. Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
169149,2011-02-09,Hon. Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
169914,2011-03-16,Hon. Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
188395,2011-09-20,Hon. Rob Merrifield,Member of Parliament,1,Rob Merrifield,Member of Parliament,Rob Merrifield,Member of Parliament
193394,2011-10-18,Hon. Rob Merrifield,Member of Parliament,1,Rob Merrifield,Member of Parliament,Rob Merrifield,Member of Parliament
192439,2011-10-25,Hon. Rob Merrifield,Member of Parliament,1,Rob Merrifield,Member of Parliament,Rob Merrifield,Member of Parliament
212608,2012-02-15,Hon. Rob Merrifield,Member of Parliament,1,Rob Merrifield,Member of Parliament,Rob Merrifield,Member of Parliament
223528,2012-04-24,Hon. Rob Merrifield,"Chair, House of Commons Standing Committee on International Trade",1,Rob Merrifield,"Chair, House of Commons Standing Committee on International Trade",Rob Merrifield,Member of Parliament
227308,2012-05-15,Hon. Rob Merrifield,"Chair, Standing Committee on International Trade",1,Rob Merrifield,"Chair, Standing Committee on International Trade",Rob Merrifield,Member of Parliament
227955,2012-06-18,Hon. Rob Merrifield,Member of Parliament,1,Rob Merrifield,Member of Parliament,Rob Merrifield,Member of Parliament
253976,2012-12-04,Hon. Rob Merrifield,Member of Parliament,1,Rob Merrifield,Member of Parliament,Rob Merrifield,Member of Parliament
258804,2013-02-11,Hon. Rob Merrifield,Member of Parliament,1,Rob Merrifield,Member of Parliament,Rob Merrifield,Member of Parliament
284036,2013-06-05,Hon. Rob Merrifield,Chair,1,Rob Merrifield,Chair,Rob Merrifield,Member of Parliament
319775,2014-02-10,Hon. Rob Merrifield,Member of Parliament,1,Rob Merrifield,Member of Parliament,Rob Merrifield,Member of Parliament
318612,2014-02-12,Hon. Rob Merrifield,Member of Parliament,1,Rob Merrifield,Member of Parliament,Rob Merrifield,Member of Parliament
323509,2014-04-01,Hon. Rob Merrifield,Member of Parliament,1,Rob Merrifield,Member of Parliament,Rob Merrifield,Member of Parliament
227518,2012-06-07,"Hon. Rob Merrifield, MP",Chair,1,Rob Merrifield,Chair,Rob Merrifield,Member of Parliament
230610,2012-06-07,"Hon. Rob Merrifield, MP",Chair,1,Rob Merrifield,Chair,Rob Merrifield,Member of Parliament
266889,2013-03-27,"Hon. Rob Merrifield, P.C.",Member of Parliament,1,Rob Merrifield,Member of Parliament,Rob Merrifield,Member of Parliament
330972,2014-07-04,"Hon. Rob Merrifield, P.C.",Member of Parliament,1,Rob Merrifield,Member of Parliament,Rob Merrifield,Member of Parliament
306929,2013-11-28,Hon Rob Moore,Minister,1,Rob Moore,Minister,Rob Moore,Member of Parliament
145198,2010-03-30,Hon. Rob Moore,"Minister of State, Small Business and Tourism",1,Rob Moore,"Minister of State, Small Business and Tourism",Rob Moore,Member of Parliament
145199,2010-03-30,Hon. Rob Moore,"Minister of State, Small Business and Tourism",1,Rob Moore,"Minister of State, Small Business and Tourism",Rob Moore,Member of Parliament
145200,2010-03-30,Hon. Rob Moore,"Minister of State, Small Business and Tourism",1,Rob Moore,"Minister of State, Small Business and Tourism",Rob Moore,Member of Parliament
145196,2010-03-31,Hon. Rob Moore,"Minister of State, Small Business and Tourism",1,Rob Moore,"Minister of State, Small Business and Tourism",Rob Moore,Member of Parliament
170424,2011-03-03,Hon. Rob Moore,"Minister of State, Small Business and Tourism",1,Rob Moore,"Minister of State, Small Business and Tourism",Rob Moore,Member of Parliament
170515,2011-03-07,Hon. Rob Moore,"Minister of State, Small Business and Tourism",1,Rob Moore,"Minister of State, Small Business and Tourism",Rob Moore,Member of Parliament
223545,2012-04-26,Hon. Rob Moore,Member of Parliament,1,Rob Moore,Member of Parliament,Rob Moore,Member of Parliament
227509,2012-06-01,Hon. Rob Moore,Member of Parliament,1,Rob Moore,Member of Parliament,Rob Moore,Member of Parliament
349089,2015-03-12,Hon. Rob Moore,Minister of State,1,Rob Moore,Minister of State,Rob Moore,Member of Parliament
118166,2009-03-31,Hon. Rob Nicholson,Minister of Justice and Attorney General of Canada,1,Rob Nicholson,Minister of Justice and Attorney General of Canada,Rob Nicholson,Member of Parliament
113856,2009-06-04,Hon. Rob Nicholson,Minister of Justice,1,Rob Nicholson,Minister of Justice,Rob Nicholson,Member of Parliament
164884,2010-10-19,Hon. Rob Nicholson,Minister of Justice | Attorney General,1,Rob Nicholson,Minister of Justice | Attorney General,Rob Nicholson,Member of Parliament
164885,2010-10-19,Hon. Rob Nicholson,Minister of Justice | Attorney General of Canada,1,Rob Nicholson,Minister of Justice | Attorney General of Canada,Rob Nicholson,Member of Parliament
164886,2010-10-19,Hon. Rob Nicholson,Minister of Justice | Attorney General of Canada,1,Rob Nicholson,Minister of Justice | Attorney General of Canada,Rob Nicholson,Member of Parliament
199929,2011-11-01,Hon. Rob Nicholson,Minister of Justice,1,Rob Nicholson,Minister of Justice,Rob Nicholson,Member of Parliament
449872,2019-03-15,Hon. Rob Nicholson,Member of Parliament,1,Rob Nicholson,Member of Parliament,Rob Nicholson,Member of Parliament
449873,2019-03-15,Hon. Rob Nicholson,Member of Parliament,1,Rob Nicholson,Member of Parliament,Rob Nicholson,Member of Parliament
453577,2019-05-07,Hon. Rob Nicholson,Member of Parliament,1,Rob Nicholson,Member of Parliament,Rob Nicholson,Member of Parliament
282853,2013-06-18,Hon Rona Ambrose,Minister,1,Rona Ambrose,Minister,Rona Ambrose,"Minister, Health"
135537,2009-12-03,Hon. Rona Ambrose,"Minister, Labour",1,Rona Ambrose,"Minister, Labour",Rona Ambrose,"Minister, Health"
135541,2009-12-04,Hon. Rona Ambrose,"Minister, Labour",1,Rona Ambrose,"Minister, Labour",Rona Ambrose,"Minister, Health"
207219,2012-01-20,Hon. Rona Ambrose,Minister,1,Rona Ambrose,Minister,Rona Ambrose,"Minister, Health"
393588,2013-06-17,Hon. Rona Ambrose,Minister,1,Rona Ambrose,Minister,Rona Ambrose,"Minister, Health"
376833,2016-04-19,Hon. Rona Ambrose,Member of Parliament,1,Rona Ambrose,Member of Parliament,Rona Ambrose,"Minister, Health"
460905,2016-05-03,Hon. Rona Ambrose,Leader of the Opposition,1,Rona Ambrose,Leader of the Opposition,Rona Ambrose,"Minister, Health"
379426,2016-05-03,Hon. Rona Ambrose,Member of Parliament,1,Rona Ambrose,Member of Parliament,Rona Ambrose,"Minister, Health"
398517,2017-03-05,Hon. Rona Ambrose,Leader of the Official Opposition,1,Rona Ambrose,Leader of the Official Opposition,Rona Ambrose,"Minister, Health"
389443,2016-11-16,"Hon. Rona Ambrose, P.C., M.P.",Member of Parliament,1,Rona Ambrose,Member of Parliament,Rona Ambrose,"Minister, Health"
244343,2012-10-18,Hon. Ron Cannan,Member of Parliament,1,Ron Cannan,Member of Parliament,Ron Cannan,Member of Parliament
258803,2013-02-11,Hon. Ron Cannan,Member of Parliament,1,Ron Cannan,Member of Parliament,Ron Cannan,Member of Parliament
323231,2014-04-29,Hon. Ron Cannan,Member of Parliament,1,Ron Cannan,Member of Parliament,Ron Cannan,Member of Parliament
343492,2014-11-26,Hon. Ron Cannan,Member of Parliament,1,Ron Cannan,Member of Parliament,Ron Cannan,Member of Parliament
355543,2015-05-14,Hon. Ron Cannan,Member of Parliament,1,Ron Cannan,Member of Parliament,Ron Cannan,Member of Parliament
266889,2013-03-27,"Hon. Ron Cannan, P.C.",Member of Parliament,1,Ron Cannan,Member of Parliament,Ron Cannan,Member of Parliament
294876,2013-09-30,"Hon. Ron Cannan, P.C., M.P.",Member of Parliament,1,Ron Cannan,Member of Parliament,Ron Cannan,Member of Parliament
223417,2011-12-15,Hon. Russ Heibert,Member of Parliament,1,Russ Heibert,Member of Parliament,Russ Heibert,Member of Parliament
121774,2009-09-16,Minister Raitt,"Minister, Natural Resources",1,Raitt,"Minister, Natural Resources",Raitt,"Minister, Natural Resources"
158751,2010-11-04,Minister Rob Merrifield,"Minister of State, Transport",1,Rob Merrifield,"Minister of State, Transport",Rob Merrifield,Member of Parliament
577285,2023-09-25,MP Ryan Turnbull,Member of Parliament,1,Ryan Turnbull,Member of Parliament,Ryan Turnbull,Member of Parliament
577286,2023-09-26,MP Ryan Turnbull,Member of Parliament,1,Ryan Turnbull,Member of Parliament,Ryan Turnbull,Member of Parliament
483350,2020-10-02,"Mr. Randall Garrison, M.P.",Defence and Justice Critic,1,Randall Garrison,Defence and Justice Critic,Randall Garrison,Member of Parliament
306430,2013-11-05,"Mr. Raymond Côté, M.P.",Member of Parliament,1,Raymond Cote,Member of Parliament,Raymond Cote,Member of Parliament
419100,2018-02-06,Mr. Rhéal Éloi Fortin,Member of Parliament,1,Rheal Eloi Fortin,Member of Parliament,Rheal Eloi Fortin,Member of Parliament
483345,2020-10-02,"Mr. Richard Cannings, M.P.",Natural Resources Critic,1,Richard Cannings,Natural Resources Critic,Richard Cannings,Member of Parliament
496775,2021-02-11,Mr. Richard Lehoux,Member of Parliament,1,Richard Lehoux,Member of Parliament,Richard Lehoux,Member of Parliament
310198,2013-11-18,Mr. Rick Dykstra,Member of Parliament,1,Rick Dykstra,Member of Parliament,Rick Dykstra,Member of Parliament
310218,2013-11-18,Mr. Rick Dykstra,Member of Parliament,1,Rick Dykstra,Member of Parliament,Rick Dykstra,Member of Parliament
164884,2010-10-19,Mr. Rob Bruinooge,Member of Parliament,1,Rob Bruinooge,Member of Parliament,Rob Bruinooge,Member of Parliament
164885,2010-10-19,Mr. Rob Bruinooge,Member of Parliament,1,Rob Bruinooge,Member of Parliament,Rob Bruinooge,Member of Parliament
164886,2010-10-19,Mr. Rob Bruinooge,Member of Parliament,1,Rob Bruinooge,Member of Parliament,Rob Bruinooge,Member of Parliament
164884,2010-10-19,Mr. Rob Clarke,Member of Parliament,1,Rob Clarke,Member of Parliament,Rob Clarke,Member of Parliament
164885,2010-10-19,Mr. Rob Clarke,Member of Parliament,1,Rob Clarke,Member of Parliament,Rob Clarke,Member of Parliament
164886,2010-10-19,Mr. Rob Clarke,Member of Parliament,1,Rob Clarke,Member of Parliament,Rob Clarke,Member of Parliament
500121,2021-03-23,"Mr. Rob Oliphant, M.P.",Member of Parliament,1,Rob Oliphant,Member of Parliament,Rob Oliphant,Member of Parliament
362762,2015-10-23,Mr. Rob Stewart,Assistant Deputy Minister,1,Rob Stewart,Assistant Deputy Minister,Rob Stewart,Assistant Deputy Minister
337235,2014-10-21,"Mr. Rodger Cuzner, M.P.",Member of Parliament,1,Rodger Cuzner,Member of Parliament,Rodger Cuzner,Member of Parliament
306430,2013-11-05,"Mr. Roger Cuzner, M.P.",Member of Parliament,1,Roger Cuzner,Member of Parliament,Rodger Cuzner,Member of Parliament
419100,2018-02-06,Mr. Ron Liepert,Member of Parliament,1,Ron Liepert,Member of Parliament,Ron Liepert,Member of Parliament
489147,2020-12-03,"Ms. Rachel Blaney, M.P.",Member of Parliament,1,Rachel Blaney,Member of Parliament,Rachel Blaney,Member of Parliament
486272,2020-10-22,Raahool Watchmaker,"Counsel, Trade Law Bureau",1,Raahool Watchmaker,"Counsel, Trade Law Bureau",Raahool Watchmaker,"Counsel, Trade Law Bureau"
538191,2022-06-13,Rabha Subramani,Director of Operations,1,Rabha Subramani,Director of Operations,Radha Subramani,Director of Operations
502011,2021-03-19,Rabia Moin,Junior Policy Analyst,1,Rabia Moin,Junior Policy Analyst,Rabia Moin,Junior Policy Analyst
474406,2020-05-27,Rabih Abou-Assaly,Program Consultant,1,Rabih Abou-assaly,Program Consultant,Rabih Abou-assaly,Program Consultant
516346,2021-11-30,Rachael Bedlington,"Consul General, Hong Kong Special Administrative Region",1,Rachael Bedlington,"Consul General, Hong Kong Special Administrative Region",Rachael Bedlington,"Consul General, Hong Kong Special Administrative Region"
124662,2009-09-22,Rachael Curran,Policy Advisor,1,Rachael Curran,Policy Advisor,Rachael Curran,Policy Advisor
167794,2011-02-17,Rachael Grasham,Chief,1,Rachael Grasham,Chief,Rachael Grasham,Chief
367843,2016-01-28,Rachael Harder,Member of Parliament,1,Rachael Harder,Member of Parliament,Rachael Harder,Member of Parliament
368348,2016-02-02,Rachael Harder,Member of Parliament,1,Rachael Harder,Member of Parliament,Rachael Harder,Member of Parliament
369669,2016-02-02,Rachael Harder,Member of Parliament,1,Rachael Harder,Member of Parliament,Rachael Harder,Member of Parliament
369677,2016-02-02,Rachael Harder,Member of Parliament,1,Rachael Harder,Member of Parliament,Rachael Harder,Member of Parliament
373005,2016-02-22,Rachael Harder,Member of Parliament,1,Rachael Harder,Member of Parliament,Rachael Harder,Member of Parliament
377666,2016-04-12,Rachael Harder,Member of Parliament,1,Rachael Harder,Member of Parliament,Rachael Harder,Member of Parliament
