comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2
269585,2013-03-07,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
269353,2013-03-21,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
266610,2013-03-21,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
269159,2013-03-26,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
273654,2013-04-16,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
274337,2013-05-01,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
275431,2013-05-01,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
275432,2013-05-01,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
275449,2013-05-01,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
274692,2013-05-08,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
281892,2013-06-11,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
283669,2013-07-16,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
284776,2013-07-23,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
286489,2013-07-31,Bal Gosal,Minister of State,1,Bal Gosal,Minister of State,Bal Gosal,Member of Parliament
290829,2013-08-21,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
297080,2013-09-18,Bal Gosal,Minister,1,Bal Gosal,Minister,Bal Gosal,Member of Parliament
309952,2013-11-07,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
309536,2013-11-19,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
307514,2013-11-25,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
309940,2013-11-26,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
311590,2013-11-26,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
311370,2013-11-26,Bal Gosal,Minister,1,Bal Gosal,Minister,Bal Gosal,Member of Parliament
309170,2013-11-26,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
310436,2013-11-26,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
309760,2013-11-27,Bal Gosal,Minister of Sport,1,Bal Gosal,Minister of Sport,Bal Gosal,Member of Parliament
314589,2014-01-16,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
320129,2014-03-04,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
324254,2014-04-03,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
324293,2014-04-03,Bal Gosal,Minister of State for Sport,1,Bal Gosal,Minister of State for Sport,Bal Gosal,Member of Parliament
321449,2014-04-08,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
324229,2014-04-10,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
325150,2014-04-28,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
324709,2014-05-01,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
327129,2014-05-02,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
326790,2014-05-07,Bal Gosal,Minister,1,Bal Gosal,Minister,Bal Gosal,Member of Parliament
325670,2014-05-14,Bal Gosal,Minister of State,1,Bal Gosal,Minister of State,Bal Gosal,Member of Parliament
326030,2014-05-14,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
329987,2014-06-03,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
333330,2014-08-11,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
336939,2014-08-11,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
334877,2014-09-05,Bal Gosal,"Minister, Sport",1,Bal Gosal,"Minister, Sport",Bal Gosal,Member of Parliament
336064,2014-09-30,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
338627,2014-10-06,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
337605,2014-11-05,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
341504,2014-11-25,Bal Gosal,Minister of State,1,Bal Gosal,Minister of State,Bal Gosal,Member of Parliament
341421,2014-11-27,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
343023,2014-12-12,Bal Gosal,Minister of Sport,1,Bal Gosal,Minister of Sport,Bal Gosal,Member of Parliament
347503,2015-01-14,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
346057,2015-01-15,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
348225,2015-02-09,Bal Gosal,Minister of State,1,Bal Gosal,Minister of State,Bal Gosal,Member of Parliament
349135,2015-02-17,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
349133,2015-02-18,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
348160,2015-02-24,Bal Gosal,"Minister of State, Sports",1,Bal Gosal,"Minister of State, Sports",Bal Gosal,Member of Parliament
348224,2015-02-26,Bal Gosal,Minister of State,1,Bal Gosal,Minister of State,Bal Gosal,Member of Parliament
351079,2015-02-26,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
350960,2015-03-23,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
350783,2015-03-24,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
351482,2015-03-25,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
351506,2015-03-25,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
351446,2015-03-31,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
350202,2015-03-31,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
352548,2015-04-01,Bal Gosal,Minister of State,1,Bal Gosal,Minister of State,Bal Gosal,Member of Parliament
355371,2015-04-29,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
355128,2015-05-11,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
358286,2015-06-08,Bal Gosal,"Minister of State, Sport",1,Bal Gosal,"Minister of State, Sport",Bal Gosal,Member of Parliament
358053,2015-06-18,Bal Gosal,Member of Parliament,1,Bal Gosal,Member of Parliament,Bal Gosal,Member of Parliament
240055,2012-03-01,Bal Gossal,Member of Parliament,1,Bal Gossal,Member of Parliament,Bal Gossal,Member of Parliament
338104,2014-10-06,Bal Gossal,Member of Parliament,1,Bal Gossal,Member of Parliament,Bal Gossal,Member of Parliament
286510,2013-07-30,Bal Gpsal,Minister of State,1,Bal Gpsal,Minister of State,Bal Gpsal,Minister of State
231993,2012-06-12,Balil Khan,"Senior Advisor, Policy",1,Balil Khan,"Senior Advisor, Policy",Balil Khan,"Senior Advisor, Policy"
90358,2008-12-10,Ballantyne Meena,Assistant Deputy Minister,1,Ballantyne Meena,Assistant Deputy Minister,Ballantyne Meena,Assistant Deputy Minister
580737,2023-10-24,Balsharan Rakhra,Deputy Director,1,Balsharan Rakhra,Deputy Director,Balsharan Rakhra,Deputy Director
592139,2023-10-24,Balsharan Rakhra,"Deputy Director, Natural Resources Canada",1,Balsharan Rakhra,"Deputy Director, Natural Resources Canada",Balsharan Rakhra,Deputy Director
636916,2025-06-11,Baltej Dhillon,Senator,1,Baltej Dhillon,Senator,Baltej Dhillon,Senator
634711,2025-03-27,Baltej Singh Dhillon,Senator,1,Baltej Singh Dhillon,Senator,Baltej Singh Dhillon,Senator
553043,2022-12-16,Banafsheh Shamdani,Parliamentary Assistant,1,Banafsheh Shamdani,Parliamentary Assistant,Banafsheh Shamdani,Parliamentary Assistant
572100,2023-06-05,Banerjee Ritu,Assistant Deputy Minister,1,Banerjee Ritu,Assistant Deputy Minister,Banerjee Ritu,Assistant Deputy Minister
412374,2017-10-17,Banjamin Martiner,Director of Operations,1,Banjamin Martiner,Director of Operations,Banjamin Martiner,Director of Operations
190724,2011-10-19,Ban Lobb,Member of Parliament,1,Ban Lobb,Member of Parliament,Ben Lobb,Member of Parliament
507798,2021-05-21,Barabara Haidn,Senior Advisor,1,Barabara Haidn,Senior Advisor,Barbara Haidn,Senior Advisor
167994,2011-02-24,Barbara A Jordan,"Associate Vice President, Policy",1,Barbara A Jordan,"Associate Vice President, Policy",Barbara A Jordan,"Associate Vice President, Policy"
84814,2008-10-23,Barbara Anderson,Assistant Deputy Minister,1,Barbara Anderson,Assistant Deputy Minister,Barbara Anderson,Assistant Deputy Minister
84816,2008-10-23,Barbara Anderson,Assistant Deputy Minister,1,Barbara Anderson,Assistant Deputy Minister,Barbara Anderson,Assistant Deputy Minister
93537,2009-01-08,Barbara Anderson,Assistant Deputy Minister,1,Barbara Anderson,Assistant Deputy Minister,Barbara Anderson,Assistant Deputy Minister
106096,2009-02-04,Barbara Anderson,Assistant Deputy Minister,1,Barbara Anderson,Assistant Deputy Minister,Barbara Anderson,Assistant Deputy Minister
134978,2009-12-08,Barbara Anderson,Assistant Deputy Minister,1,Barbara Anderson,Assistant Deputy Minister,Barbara Anderson,Assistant Deputy Minister
139336,2010-01-28,Barbara Anderson,"Assistant Deputy Minister, Federal and Provincial Relations and Social Policy",1,Barbara Anderson,"Assistant Deputy Minister, Federal and Provincial Relations and Social Policy",Barbara Anderson,Assistant Deputy Minister
152061,2010-06-09,Barbara Anderson,Assistant Deputy Minister,1,Barbara Anderson,Assistant Deputy Minister,Barbara Anderson,Assistant Deputy Minister
154054,2010-06-16,Barbara Anderson,Assistant Deputy Minister,1,Barbara Anderson,Assistant Deputy Minister,Barbara Anderson,Assistant Deputy Minister
87058,2008-12-02,Barbara Benning,Associate Director General,1,Barbara Benning,Associate Director General,Barbara Benning,Senior Executive Director
128897,2009-10-19,Barbara Benning,Senior Executive Director,1,Barbara Benning,Senior Executive Director,Barbara Benning,Senior Executive Director
93388,2009-02-02,Barbara Brown,Director General,1,Barbara Brown,Director General,Barbara Brown,Director General
295975,2013-09-05,Barbara Bucknell,Strategic Policy Analyst,1,Barbara Bucknell,Strategic Policy Analyst,Barbara Bucknell,Senior Policy Analyst
340790,2014-11-03,Barbara Bucknell,Acting Director,1,Barbara Bucknell,Acting Director,Barbara Bucknell,Senior Policy Analyst
374136,2016-03-23,Barbara Bucknell,"Director of Policy, Research and Parliamentary Affairs",1,Barbara Bucknell,"Director of Policy, Research and Parliamentary Affairs",Barbara Bucknell,Senior Policy Analyst
383499,2016-08-23,Barbara Bucknell,Director of Policy and Research,1,Barbara Bucknell,Director of Policy and Research,Barbara Bucknell,Senior Policy Analyst
463010,2020-01-16,Barbara Bucknell,Senior Policy Analyst,1,Barbara Bucknell,Senior Policy Analyst,Barbara Bucknell,Senior Policy Analyst
543379,2022-09-09,Barbara Bucknell,Senior Policy Analyst,1,Barbara Bucknell,Senior Policy Analyst,Barbara Bucknell,Senior Policy Analyst
543393,2022-09-20,Barbara Bucknell,Senior Policy Analyst,1,Barbara Bucknell,Senior Policy Analyst,Barbara Bucknell,Senior Policy Analyst
546379,2022-10-05,Barbara Bucknell,Senior Policy Analyst,1,Barbara Bucknell,Senior Policy Analyst,Barbara Bucknell,Senior Policy Analyst
550802,2022-11-21,Barbara Bucknell,Senior Policy Analyst,1,Barbara Bucknell,Senior Policy Analyst,Barbara Bucknell,Senior Policy Analyst
209228,2012-01-25,Barbara Butler,Acting Director,1,Barbara Butler,Acting Director,Barbara Butler,Acting Director
198187,2011-11-16,Barbara Conway,Corporate Secretary to the Council,1,Barbara Conway,Corporate Secretary to the Council,Barbara Conway,Corporate Secretary to the Council
508824,2021-05-17,Barbara Crann,Constituency Assistant,1,Barbara Crann,Constituency Assistant,Barbara Crann,Executive Assistant
521297,2022-01-11,Barbara Crann,Executive Assistant,1,Barbara Crann,Executive Assistant,Barbara Crann,Executive Assistant
385143,2016-09-13,Barbara Curran,Senior Director,1,Barbara Curran,Senior Director,Barbara Curran,Senior Director
389732,2016-11-30,Barbara Curran,Senior Director,1,Barbara Curran,Senior Director,Barbara Curran,Senior Director
605832,2024-05-23,Barbara Di Bacco,"Chief, Research Development",1,Barbara Di Bacco,"Chief, Research Development",Barbara Di Bacco,"Chief, Research Development"
395226,2017-02-16,Barbara Doan,Director,1,Barbara Doan,Director,Barbara Doan,Director
419521,2018-01-18,Barbara Fleury,Executive Director,1,Barbara Fleury,Executive Director,Barbara Fleury,Executive Director
570886,2023-06-05,Barbara Fullarton,Senior Policy Advisor,1,Barbara Fullarton,Senior Policy Advisor,Barbara Fullarton,Senior Policy Advisor
469713,2020-04-02,Barbara Gibbon,Director General,1,Barbara Gibbon,Director General,Barbara Gibbon,Director General
496749,2021-01-11,Barbara Gibbon,Director General,1,Barbara Gibbon,Director General,Barbara Gibbon,Director General
506878,2021-05-18,Barbara Gibbon,Director General,1,Barbara Gibbon,Director General,Barbara Gibbon,Director General
520082,2021-12-13,Barbara Gibbon,Director General,1,Barbara Gibbon,Director General,Barbara Gibbon,Director General
618627,2024-10-17,Barbara Gibbon,Director General,1,Barbara Gibbon,Director General,Barbara Gibbon,Director General
622639,2024-10-28,Barbara Gibbon,Director General,1,Barbara Gibbon,Director General,Barbara Gibbon,Director General
628988,2024-12-01,Barbara Gibbon,Director General,1,Barbara Gibbon,Director General,Barbara Gibbon,Director General
135215,2009-12-03,Barbara Glover,Acting Assistant Deputy Minister,1,Barbara Glover,Acting Assistant Deputy Minister,Barbara Glover,Assistant Deputy Minister
235589,2012-08-06,Barbara Glover,Assistant Deputy Minister,1,Barbara Glover,Assistant Deputy Minister,Barbara Glover,Assistant Deputy Minister
235590,2012-08-13,Barbara Glover,Assistant Deputy Minister,1,Barbara Glover,Assistant Deputy Minister,Barbara Glover,Assistant Deputy Minister
240811,2012-09-04,Barbara Glover,Assistant Deputy Minister,1,Barbara Glover,Assistant Deputy Minister,Barbara Glover,Assistant Deputy Minister
