dpoh_id,comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
c552c6585d974a56,97917,2009-02-26,Iain Stewart,Associate Assistant Deputy Minister,1,Iain Stewart,Associate Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,99197,2009-03-13,Iain Stewart,Associate Assistant Deputy Minister,1,Iain Stewart,Associate Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,104298,2009-04-16,Iain Stewart,Associate Assistant Deputy Minister,1,Iain Stewart,Associate Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,106642,2009-04-20,Iain Stewart,Associate Assistant Deputy Minister,1,Iain Stewart,Associate Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,103260,2009-04-28,Iain Stewart,Associate Assistant Deputy Minister,1,Iain Stewart,Associate Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,102514,2009-04-29,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,107611,2009-05-15,Iain Stewart,"Associate Assistant Deputy Minister, Science and Innovation",1,Iain Stewart,"Associate Assistant Deputy Minister, Science and Innovation",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,109520,2009-05-22,Iain Stewart,Associate Assistant Deputy Minister,1,Iain Stewart,Associate Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,113295,2009-06-02,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,114479,2009-06-02,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,113911,2009-06-04,Iain Stewart,Acting Assistant Deputy Minister,1,Iain Stewart,Acting Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,116436,2009-06-09,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,114175,2009-06-19,Iain Stewart,Acting Assistant Deputy Minister,1,Iain Stewart,Acting Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,117092,2009-07-28,Iain Stewart,Associate Assistant Deputy Minister,1,Iain Stewart,Associate Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,138942,2009-07-31,Iain Stewart,Associate Assistant Deputy Minister,1,Iain Stewart,Associate Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,121374,2009-08-13,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,167971,2011-02-14,Iain Stewart,Member of the Council,1,Iain Stewart,Member of the Council,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,168951,2011-02-14,Iain Stewart,"Secretary to the Expert Panel, Review of Federal Support to R&D",1,Iain Stewart,"Secretary to the Expert Panel, Review of Federal Support to R&D",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,223169,2012-05-04,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,230428,2012-06-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,233695,2012-07-20,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,237190,2012-08-09,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,237076,2012-08-15,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,240071,2012-09-11,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,241071,2012-09-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,241077,2012-09-25,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,241075,2012-10-04,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,245309,2012-10-26,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,254230,2012-12-05,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,289149,2012-12-05,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,259358,2013-01-08,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,260069,2013-01-08,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,288430,2013-01-08,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,279849,2013-01-10,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,279869,2013-01-10,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,279769,2013-01-11,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,255450,2013-01-23,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,259214,2013-01-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,259029,2013-01-31,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,264633,2013-02-06,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,259359,2013-02-07,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,260709,2013-02-19,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,261775,2013-02-19,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,263319,2013-02-19,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,263312,2013-02-19,Iain Stewart,"Assistant Deputy Minister, Strategic Policy Sector",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy Sector",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,265019,2013-02-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,269123,2013-03-20,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,268711,2013-03-28,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,272996,2013-04-05,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,267670,2013-04-09,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,273935,2013-04-15,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,276534,2013-04-15,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,271550,2013-04-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,271727,2013-04-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,273444,2013-04-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,273558,2013-04-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,273410,2013-04-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,278011,2013-04-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,275811,2013-05-03,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,277535,2013-05-06,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,277781,2013-05-15,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,277929,2013-05-22,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,276905,2013-05-23,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,277413,2013-05-23,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,274809,2013-05-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,277375,2013-05-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,278154,2013-05-24,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,277467,2013-05-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,277463,2013-05-27,Iain Stewart,Associate Deputy Minister,1,Iain Stewart,Associate Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,277153,2013-05-28,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,279930,2013-05-28,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,277930,2013-05-29,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,276532,2013-05-29,Iain Stewart,"Assistant Deputy Minister, Strategic Policy Sector",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy Sector",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,275819,2013-05-30,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,277150,2013-05-31,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,277545,2013-05-31,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,275930,2013-06-06,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,283291,2013-06-06,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,278013,2013-06-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,280209,2013-06-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,280782,2013-06-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,280210,2013-06-21,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,288869,2013-06-21,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,280211,2013-07-02,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,288870,2013-07-02,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,286170,2013-07-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,290894,2013-08-12,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,292050,2013-08-23,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,296819,2013-09-03,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,288872,2013-09-04,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,292469,2013-09-04,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,295981,2013-09-11,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,292470,2013-09-18,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,292489,2013-09-18,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,299733,2013-09-23,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,294514,2013-09-25,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,297113,2013-09-25,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,302952,2013-10-02,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,304810,2013-10-02,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,302590,2013-10-07,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,302949,2013-10-11,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,298152,2013-10-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,305850,2013-10-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,304016,2013-10-22,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,303409,2013-10-23,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,300289,2013-10-31,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,310739,2013-11-05,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,310651,2013-11-08,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,310998,2013-12-12,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,312470,2013-12-18,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,313019,2013-12-18,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",1,Iain Stewart,"Assistant Deputy Minister, Strategic Policy",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,317873,2014-02-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,317875,2014-02-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,318589,2014-02-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,318276,2014-03-04,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,322328,2014-03-25,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,322330,2014-03-25,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,322335,2014-03-25,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,320593,2014-03-27,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,324550,2014-04-16,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,323959,2014-04-17,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,326529,2014-05-06,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,327616,2014-05-12,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,327560,2014-05-21,Iain Stewart,Assistant Deputy Minister,1,Iain Stewart,Assistant Deputy Minister,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,331603,2014-08-01,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,335895,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,336034,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,336058,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,336066,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,336070,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,336074,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,336079,2014-09-25,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,336038,2014-10-15,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",1,Iain Stewart,"Assistant Secretary, International Affairs, Security and Justice",Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,357908,2015-06-16,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,361184,2015-08-07,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,363268,2015-10-21,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,365184,2015-11-25,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,366091,2015-12-11,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,366324,2015-12-11,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,366093,2015-12-16,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,369477,2016-01-19,Iain Stewart,Assistant Secretary,1,Iain Stewart,Assistant Secretary,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,374246,2016-03-03,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
c552c6585d974a56,379899,2016-05-03,Iain Stewart,Associate Secretary,1,Iain Stewart,Associate Secretary,Iain Stewart,President,Iain Stewart,President
