dpoh_id,comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
f7759565979c4116,526395,2022-02-09,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,522789,2022-02-14,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,525001,2022-02-15,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,524678,2022-02-18,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,526368,2022-02-22,Eamonn McGuinty,Deputy Minister,1,Eamonn Mcguinty,Deputy Minister,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,524623,2022-02-23,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,525306,2022-02-23,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,523756,2022-02-24,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,530050,2022-03-03,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,528997,2022-03-09,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,528936,2022-03-09,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,527602,2022-03-11,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,526906,2022-03-14,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,529472,2022-03-14,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,528145,2022-03-16,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,528066,2022-03-17,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,526833,2022-03-18,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,529200,2022-03-18,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,527567,2022-03-18,Eamonn McGuinty,Advisor to the Minister,1,Eamonn Mcguinty,Advisor to the Minister,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,527781,2022-03-18,Eamonn McGuinty,Advisor to the Minister,1,Eamonn Mcguinty,Advisor to the Minister,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,527857,2022-03-18,Eamonn McGuinty,Advisor to the Minister,1,Eamonn Mcguinty,Advisor to the Minister,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,528208,2022-03-18,Eamonn McGuinty,Advisor to the Minister,1,Eamonn Mcguinty,Advisor to the Minister,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,529025,2022-03-18,Eamonn McGuinty,Advisor to the Minister,1,Eamonn Mcguinty,Advisor to the Minister,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,529078,2022-03-18,Eamonn McGuinty,Advisor to the Minister,1,Eamonn Mcguinty,Advisor to the Minister,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,527977,2022-03-18,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,526959,2022-03-18,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,532136,2022-03-18,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,528146,2022-03-24,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,527892,2022-03-25,Eamonn McGuinty,Advisor to the Minister,1,Eamonn Mcguinty,Advisor to the Minister,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,528367,2022-03-25,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,529487,2022-03-25,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,532213,2022-03-26,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,527244,2022-03-29,Eamonn McGuinty,"Advisor, Minister's Office",1,Eamonn Mcguinty,"Advisor, Minister's Office",Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,529971,2022-03-29,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,531001,2022-04-01,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,527958,2022-04-06,Eamonn McGuinty,Senior Advisor,1,Eamonn Mcguinty,Senior Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,532210,2022-04-06,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,531476,2022-04-07,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,531404,2022-04-07,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,531098,2022-04-12,Eamonn McGuinty,"Advisor to the Minister, Environment and Climate Change Canada",1,Eamonn Mcguinty,"Advisor to the Minister, Environment and Climate Change Canada",Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,531100,2022-04-14,Eamonn McGuinty,"Advisor to the Minister, Environment and Climate Change Canada",1,Eamonn Mcguinty,"Advisor to the Minister, Environment and Climate Change Canada",Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,529999,2022-04-14,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,531481,2022-04-19,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,531483,2022-04-19,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,531003,2022-04-20,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,531678,2022-04-20,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,532211,2022-04-20,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,531504,2022-04-27,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,530584,2022-04-27,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,530222,2022-04-27,Eamonn McGuinty,Senior Advisor,1,Eamonn Mcguinty,Senior Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,531157,2022-04-27,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,531407,2022-04-27,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,532086,2022-04-27,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,532258,2022-04-29,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,530448,2022-05-02,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,535490,2022-05-02,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,530660,2022-05-04,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,530838,2022-05-04,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,533911,2022-05-04,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,535722,2022-05-04,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,535723,2022-05-04,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,534144,2022-05-10,Eamonn McGuinty,Advisor,1,Eamonn Mcguinty,Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,535097,2022-05-10,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,534682,2022-05-11,Eamonn McGuinty,"Policy Advisor, Environment and Climate Change",1,Eamonn Mcguinty,"Policy Advisor, Environment and Climate Change",Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,533913,2022-05-12,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,533561,2022-05-16,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,532859,2022-05-17,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,532901,2022-05-17,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,536207,2022-05-17,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,535234,2022-05-18,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,532540,2022-05-18,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,535086,2022-05-18,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,532826,2022-05-19,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,533213,2022-05-19,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,533882,2022-05-19,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,534571,2022-05-19,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,532652,2022-05-20,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,532922,2022-05-24,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,536176,2022-05-24,Eamonn McGuinty,Senior Policy Advisor,1,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
f7759565979c4116,534440,2022-05-26,Eamonn McGuinty,Policy Advisor,1,Eamonn Mcguinty,Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor,Eamonn Mcguinty,Senior Policy Advisor
