dpoh_id,comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
8795b1ad3d1b44a4,477469,2020-06-30,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,478353,2020-06-30,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,479827,2020-07-08,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,480270,2020-07-21,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,478601,2020-07-23,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,479500,2020-07-23,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,479093,2020-07-28,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,481861,2020-08-07,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,481995,2020-08-17,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,481998,2020-08-20,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,487874,2020-10-20,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,490424,2020-11-04,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,489153,2020-11-17,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,491593,2020-11-17,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,490652,2020-11-23,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,495756,2021-01-15,Olga Radchenko,"Policy Advisor, Minister's Office",1,Olga Radchenko,"Policy Advisor, Minister's Office",Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,494106,2021-01-20,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,499014,2021-02-08,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,498431,2021-02-10,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,495531,2021-02-12,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,497834,2021-02-26,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,501518,2021-03-09,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,500567,2021-03-17,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,500568,2021-03-18,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,502682,2021-03-25,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,505239,2021-04-13,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,505024,2021-05-14,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,513720,2021-08-31,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,514733,2021-09-30,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,522649,2022-01-14,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,526164,2022-02-23,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,528130,2022-03-08,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,530104,2022-04-21,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,537822,2022-06-02,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,537088,2022-07-11,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,538776,2022-07-25,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,544142,2022-10-04,Olga Radchenko,Chief of Staff,1,Olga Radchenko,Chief of Staff,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,547175,2022-10-20,Olga Radchenko,Chief of Staff,1,Olga Radchenko,Chief of Staff,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,551067,2022-11-29,Olga Radchenko,Chief of Staff,1,Olga Radchenko,Chief of Staff,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,553507,2022-12-01,Olga Radchenko,"Chief of Staff, Immigration, Refugees and Citizenship",1,Olga Radchenko,"Chief of Staff, Immigration, Refugees and Citizenship",Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,554899,2023-01-26,Olga Radchenko,Chief of Staff,1,Olga Radchenko,Chief of Staff,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,577607,2023-09-28,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,578045,2023-09-28,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,579882,2023-10-06,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,582024,2023-10-06,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,579054,2023-10-12,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,582243,2023-10-12,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,583975,2023-10-12,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,584248,2023-10-13,Olga Radchenko,Chief of Staff,1,Olga Radchenko,Chief of Staff,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,582269,2023-10-19,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,584109,2023-10-27,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,587158,2023-11-20,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,587208,2023-11-21,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,585668,2023-11-23,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,588267,2023-11-23,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,589190,2023-11-23,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,588302,2023-11-29,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,587209,2023-11-30,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,589633,2023-12-18,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,593783,2024-01-10,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,594113,2024-01-31,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,594192,2024-02-01,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,594598,2024-02-23,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,595595,2024-02-23,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,597498,2024-02-23,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,598654,2024-03-26,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,599316,2024-03-26,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,600991,2024-04-02,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,599961,2024-04-10,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,603744,2024-04-30,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,607605,2024-05-03,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,607920,2024-05-07,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,609989,2024-06-07,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
8795b1ad3d1b44a4,612605,2024-08-08,Olga Radchenko,Director of Policy,1,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy,Olga Radchenko,Director of Policy
